Low, @alenet quakes southwest #china kill dozens damage 20000 homes #eahquake quakes southwest #china kill dozens damage 20000 homes #eahquake
Low, @reuters costa rica 76magnitude eahquake largest quake hit country since 1991 costa rica 76magnitude eahquake largest quake hit country since 1991
Low,praying fo angie thompson messerschmidt claryssafaye skie thompson costa ricas 79 eahquake this
Low,◦ kyodo m76 quake jolts costa rica regional tsunami warning issued #japan
Low,79 eahquake costa rica  therejust heard friends r ok scary prayers stay way
Low,damn 76 eahquake hit #costarica  poor costa rica 
Low,powerful quake hits costa rica two dead  yahoo news  @yahoonews
Low,pura vida  @elitedaily powerful eahquake hits nohern costa rica triggers tsunami warning
Low,powerful magnitude76 eahquake repoed costa rica
High, @reuters chile interior minister hinzpeter says yet issuing evacuation order countrys coastline following costa rica quake  chile interior minister hinzpeter says yet issuing evacuation order countrys coastline following costa rica quake tsunami ale
Low, @neweahquake 48 eahquake 42km sw paquera costa rica sep 12 0029 epicenter 15m ago depth 35km 48 eahquake 42km sw paquera costa rica sep 12 0029 epicenter 15m ago depth 35km
Medium, @lisadcnn quake update cnn repoing tsunami warnings reduced costa rica quake quake update cnn repoing tsunami warnings reduced costa rica quake
Low,#eahquake woke again seriously like this
Low,powerful quake hits costa rica deaths
Medium, @cppgeophysics nice visualization seismic waves costa rica quake propagating usarray  @eahscopeinfo  http  nice visualization seismic waves costa rica quake propagating usarray  @eahscopeinfo 
Low,eahquake 76 hits costa rica tsunami warning
Low,strong costa rica quake causes panic minor damage  associated press ibnlivecomstrong costa rica quake ca
High, @fieldproducer usgs revises costa rica eahquake magnitude 76 details
Low, @fondalo eahquake hits costa rica #socialmedia exchange site reaffirms   eahquake hits costa rica #socialmedia exchange site reaffirms  
Medium,felt south costa rica eahquake maybe tremor  @trafficsa #offtraffic east rand shaking #eahquake 
Low,#eahquake 18 island hawaii hawaii
High,tsunami warning caused costa rica quake canceled
High,update red cross says 2 dead costa rica eahquake one hea attack @alenet
Low,oh damage repo  @nidsshrikant 79 eahquake costa rica
Low, @karmonan 79 eahquake hits costa rica 79 eahquake hits costa rica
Low,#theangieshow breaking news eahquake 76 mag hits costa rica associated press repoed ar
Low,“@washingtonpost powerful quake hits #costarica ” #sismocr #temblocr
Low,79magnitude quake hits costa rica eahquake preliminary magnitude 79 struck coast 
Low,eahquakeready costa rica quake size rattles +video
Low,interesting breakingnews magnitude 56 eahquake hits near hojancha costa rica  usgs http please 
Low, @cp24 breaking coast costa rica hit 79 magnitude eahquake tsunami warning effect word damageinjuries breaking coast costa rica hit 79 magnitude eahquake tsunami warning effect word damageinjuries
Low,costa rica escapes serious damage big quake
Low, @breakingnews eahquakes southern central california today triggered 76magnitude quake costa rica  @ap  eahquakes southern central california today triggered 76magnitude quake costa rica  @ap
Low, @nbcnews breaking major quake hits near costa rica coast caribbeanwide tsunami watch issued breaking major quake hits near costa rica coast caribbeanwide tsunami watch issued
Low,@dustinbrowning @samurojas @antikcr praying well costa rica w eahquake
Low,powerful 76 magnitude quake hits costa rica two dead san jose costa rica reuters  powerful eahquake r
Low,news costa rica escapes serious damage big quake bulletins terrifying po
Low,cnn news tsunami ale 76 quake strikes costa rica tsunami ale issued central america 
Low,#terremoto 51 southern midatlantic ridge #eahquake
Low, @australianbuzz 76 #quake coast costa rica 83km sth liberia  tsunami watch issued #thebuzz
Low,eahquake 46 costa rica
Low,#costarica costa rica ok im worried costarica
Low,eahquake rattles costa rica central america cangrejal costa rica — powerful magnitude76 eahquake sho
Low, @timjohnson4 costa rican prez damage deaths quake aircraft surveying affected region costa rican prez damage deaths quake aircraft surveying affected region
Low,#eahquake 48 south bali indonesia september 04 2012 211930 gmt
Low,costa rica eahquake living social andy roddick  costa rica eahquake living social andy roddick m
Low,eahquake #costarica #temblorcr
Medium, @alenet casualties repoed costa rica quake farred cross #redcross #quake #costarica casualties repoed costa rica quake farred cross #redcross #quake #costarica
Low,fox news repos 79 eahquake struck costa rica
Low,powerful quake hits costa rica tsunami warning issued  yahoo news  @yahoonews
Low,dispatch costa rica eahquake felt nicaragua 
Low,costa rica eahquake 79sr
Low,powerful eahquake repoed costa rica
Medium, @cbsnews magnitude 76 quake hits costa rica latest details including active tsunami warnings magnitude 76 quake hits costa rica latest details including active tsunami warnings
Low,world environment news  76 magnitude quake hits costa rica  planet ark
