Medium, @breakingstorm 5 people confirmed dead colorado flooding 1254 people unaccounted statewide official says  @nbcnews http 5 people confirmed dead colorado flooding 1254 people unaccounted statewide official says  @nbcnews
Low, @cosmicsurfer colorado burns floods deniers still deny climate change colorado burns floods deniers still deny climate change
Medium,two dead hundreds evacuated cars stranded colorado flooding
High, @denverchannel 30 state highway bridges destroyed 20 damaged  @coloradodots amy ford paial assessment #coflood #breakingnews 30 state highway bridges destroyed 20 damaged  @coloradodots amy ford paial assessment #coflood #breakingnews
Critical, @marcikrivonen wow  @hemamullur two trucks one car submerged road collapse hwy 287 dillon #cowx #boulderflood http wow  @hemamullur two trucks one car submerged road collapse hwy 287 dillon #cowx #boulderflood
Medium, @9news incredible image soldier rescues woman walker  helicopter longmont dam rd lyons #coflood  incredible image soldier rescues woman walker  helicopter longmont dam rd lyons #coflood
Medium, @abc7newsbayarea update flash flooding boulder county colorado left two people dead update flash flooding boulder county colorado left two people dead
High, @cherylpreheim new sewage leaked water areas stay away water per boulder sheriff dept @9news #coflood new sewage leaked water areas stay away water per boulder sheriff dept @9news #coflood
High,#socy2044 looting increase crime weekend#boulderflood
High,video st vrain river bow hitting bottom bridge hover #longmont
Medium,colorado flooding leaves 3 people dead
Low, @waylonlewis flood boulder #boulderflood flood boulder #boulderflood
Low, @breakingstorm 482 people unaccounted larimer county colorado flooding  @larimersheriff 482 people unaccounted larimer county colorado flooding  @larimersheriff
High,@idiliomon #coloradoflood ==gt street view home afternoon rain rain go away
Low,stay safe everyone #boulderflood
Low, @9news colorado floods 11700 evacuated #9news colorado floods 11700 evacuated #9news
Low,colorado flooding forces evacuations  email newsletters ales latest #news analysis delivered to
Low,university nohern colorado closed monday due flooding area  @9news
Low,flooding colorado kills 1
High,holy shit boulder creek water volume last year careful #boulder #boulderflood
Low, @ahuntre colorado floods 500 unaccounted devastating rain looms colorado floods 500 unaccounted devastating rain looms
Medium,sheriff pelle trying desperately get help people were continually frustrated #coflood
Low,colorado floods 500 unaccounted
Low, @denverpost update 584 people listed unaccounted for flood areas #coflood
Medium,1750 people evacuated far national guard due #coflood
Low, @yurihiranuma death toll rises colorado floods another feared dead  @reuters コロラドの歴史的な洪水の現時点での死者4人、行 death toll rises colorado floods another feared dead  @reuters コロラドの歴史的な洪水の現時点での死者4人、行方不明者500人以上。
Low, @kd0fhs environmental damage occurring #colorado #flood media turning blind eye #coflood environmental damage occurring #colorado #flood media turning blind eye #coflood
Medium, @weishampel #boulderflood road closures many noh #boulder roads every canyon stay home #boulderflood road closures many noh #boulder roads every canyon stay home
Low,#coflood coverage continues ch20 live stream
Low,noheast colorado residents struggling intense flooding rain forecast region
Medium,least 4 killd 500 unaccountd 4 floodwatr inundates colorado #flooding #neighbors #park #thinking
Low, @accuracyinmedia colorado floods rise many feared dead missing please retweet wish best affected  colorado floods rise many feared dead missing please retweet wish best affected #tcot
High,interesting holiday experience buying bottled water colorado maybe tap water contaminated enormous floods
Low,colorado floods threaten homes another feared dead  video
Medium,least 4 dead 200 missing colorado flooding ‘leave prepared stay weeks
Low, @christine7news @7newsnow sunday morning continues w #coflood coverage 710am morgan county one major concerns
Medium, @usatoday 500 people remain unaccounted across colorado deadly historic flooding 500 people remain unaccounted across colorado deadly historic flooding
Low,charles onwuemenes blog hundreds missing colorado floods
Low,another #coflood today #ugh #omg wish #weather get nice tomorrow
Low,new look st vrain #longmont  @doughey7news look high river flowing hover3rd
Low,colorado flooding turns deadly
Low,what “@amyzphd @jugglegod saying south boulder creek near eldo sprgs past #100yearflood levels #boulderflood”
Medium, @cbseveningnews univ colorado boulder closed today tomorrow due massive flooding area killed 2  univ colorado boulder closed today tomorrow due massive flooding area killed 2  @cuboulderales
Low,one person #killed homes #destroyed flash floods wreak havoc #colorado  sep 12 @ 744 et
Low,talked folks @cuboulder chancellors decision whether close campus monday coming soon #boulderflood
Medium,know whats going country #disasters #nature #destruction 3 dead hundreds evacuated colorado flooding
High,leaving boulder hwy 128 72 closed coal creek canyon closed #boulderflood
Low,thoughts prayers boulder may get amante morning coffee #boulderflood
Low, @9news spoke red rocks seats underwater wet lumineers show tonight still planned #coflood spoke red rocks seats underwater wet lumineers show tonight still planned #coflood
Low,#boulder #colorado like 340 days sunshine year #boulderflood  proves gonna it big
Low,#developing | 1 dead flash flooding hits pas colorado  @ap
High, @bouldercounty road closure map boulder county roads #boulderflood #coflood road closure map boulder county roads #boulderflood #coflood
Low,flash floods wash away homes kill least one near boulder colorado  us news  @nbcnews
Medium,colorado office emergency management estimates nearly 19000 homes damaged destroyed #coloradoflood
Low, @saramegibow is wet evacuations noh west east us still raining roads shredded #coloradoflood is wet evacuations noh west east us still raining roads shredded #coloradoflood
Low, @rgiii please pray family colorado others impacted #boulderflood please pray family colorado others impacted #boulderflood
High, @ameliaearha ramp eb i70 sb i225 closed due flooding @9news #cotraf #coflood ramp eb i70 sb i225 closed due flooding @9news #cotraf #coflood
High, @jaclynloraine hardworking power crews work repair lines downed #mudslide #boulderflood hardworking power crews work repair lines downed #mudslide #boulderflood
Low,yousa punk bitch know boulder flood know dealin wit #boulderflood
Medium, @foxnews least 500 unaccounted colorado floods obama signs disaster declaration least 500 unaccounted colorado floods obama signs disaster declaration
Medium, @indigojourney dont 2 ask permission u see problem amp solutionencourage leaderhsip roles #occupy #floodrelief #coflood ht dont 2 ask permission u see problem amp solutionencourage leaderhsip roles #occupy #floodrelief #coflood
Low, @wildcat0037 #colorado floods 500 unaccounted devastating rain looms #colorado floods 500 unaccounted devastating rain looms
Medium, @cong1860 1750 civilians amp hundreds pets evacuated #coflood co #nationalguard @usarmys #4thid  1750 civilians amp hundreds pets evacuated #coflood co #nationalguard @usarmys #4thid
Medium,updated top social media videos #boulderflood  @aimeemay
Medium,#colorado flooding kills two @ryanparkerdp 
Low,emotionally exhausting last 4 days #boulderflood
High,tstorms crossing i25 toward #longmont strong storm sitting #brighton tracking ne #9wx forecast #9news
High, @passantino video severe flooding hits near univ colorado boulder video severe flooding hits near univ colorado boulder
High,cu ale wall water coming boulder canyon stay away boulder creek seek higher ground immediately #boulderflood
High, @dailycamera video flooding 28th st underpass #boulder tonight #boulderflood video flooding 28th st underpass #boulder tonight #boulderflood
Low,everyone careful #boulderflood
High, @fhsroyalbanner 1130am large surge water coming fourmile canyon stream seek higher ground #boulderflood ht 1130am large surge water coming fourmile canyon stream seek higher ground #boulderflood
Low, @abc colorado floods residents unsure home look like return colorado floods residents unsure home look like return
Low,ill show doppler radar boulder colorado minutemajor floodingand bridge washed away amazing live pictures
High,floods destroy damage 50 bridges colorado weld county — thiy bridges repoed
Low,#fracking disaster #coflood
Low,floods transform colorados goretex voex
High,“@melissabuntcake 287 dillon rd cars submerged road gives way #boulderflood” awful
Medium,severe flash flooding boulder #colorado area last night one person died kusa #cowx #flashflood
High,folks #jamestown told evacuate road washed cant #boulderflood
Low,hope weed plants damaged #boulderflood
High,student captures flash flooding university colorado campus
Low,pouring ☔put comfy stuff stay inside let saving communities jobs unobstructed #coflood
Medium, @garretdoll im sad  @cabelas #thornton #colorado #flood #coloradoflood #whollstoptherain im sad  @cabelas #thornton #colorado #flood #coloradoflood #whollstoptherain
Low, @usatoday 500 people remain unaccounted across colorado deadly historic flooding
Critical, @9news #coflood  @trevorhughes bridge collapse 63rd st vrain creek #coflood  @trevorhughes bridge collapse 63rd st vrain creek
Low,flooding brings tales rescues improvisation flooding colorado rockies brings tales rescues improvi
High, @claudiaimhoff #boulderflood large surge water repoed fourmile creek passing logan mill @ 1055 residents stream c #boulderflood large surge water repoed fourmile creek passing logan mill @ 1055 residents stream climb higher ground
Low,@thestalwa @pimco live boulder colorado tri compared were dealing here #boulderflood
Medium, @roundpegg forget biking work today #boulder could kayaked #boulderflood forget biking work today #boulder could kayaked #boulderflood
High, @txstormchasers scanner highway 66 going lyons underwater west diamond shamrock #cowx #boulderflood scanner highway 66 going lyons underwater west diamond shamrock #cowx #boulderflood
Medium, @breitbanews 1200 missing colorado flooding large area colorado primarily boulder county experienced e http 1200 missing colorado flooding large area colorado primarily boulder county experienced e
High, @nycjim sewage treatment disabled no flush rules imposed colo town  @denverpost #coflood sewage treatment disabled no flush rules imposed colo town  @denverpost #coflood
High, @denverchannel #breaking reevacuation orders longmont  act now greens champion greens valley neighborhood #coflood #co #breaking reevacuation orders longmont  act now greens champion greens valley neighborhood #coflood #cowx
Low, @evankerns bored check trend #boulderflood crazy pictures bored check trend #boulderflood crazy pictures
Low,lasvegassun 2 dead flash flooding hits pas colorado #lasvegas
Medium,stay informed stay safe #coflood twitter list  @coemergency #cccf #boulderflood #waldoflood #cowx
Low,damnit @twitter take care spammers using #boulderflood
Medium, @9news wall water floods colorado kills 2 #9news wall water floods colorado kills 2 #9news
Low,everybody keep @djwhizlam ampthe residents colorado prayers weather crazy amp concerned #coloradoflood
Low, @richardh reading floods colorado  weve spent fair bit time years hope stops raining soon  reading floods colorado  weve spent fair bit time years hope stops raining soon amp people ok
Low,#colorado braces heavy rain devastating floods
Low,@mitchell2906 too im stuck home #coloradoflood truck got stuck last night roads flooded #funsunday lol
High,@cityoflongmont ordering mandatory evacuations southmoor park neighborhood #coflood
Medium,colorado floods 500 still unaccounted devastating rain looms  cnn international nprcolor
High, @nwsboulder significant flooding justice center #boulderflood #cowx
Medium, @redcrossdenver updates additional evacuation points throughout boulder county #boulderflood visit updates additional evacuation points throughout boulder county #boulderflood visit
High,heres #boulderflood video thats circulating around right old neighborhood west cu #staysafe ”
High, @twcbreaking  @140elect roads torn #boulderflood #coflood  @140elect roads torn #boulderflood #coflood
Medium,lets add anymore stay moving water 4 dead 218 unaccounted colorado flooding
Low,colorado flooding stop postal service
Medium,boulder co received app 20 rain year far thats 20% rainforests get every year #coflood
High, @wendynorris lpd scanner left hand creek 1 foothour evac underway residents missouris coffman area stay safe #longmont lpd scanner left hand creek 1 foothour evac underway residents missouris coffman area stay safe #longmontflood
Low,go rain #boulderflood
Low,flash floods colorado  @yahoonews
Medium, @femaregion8 *best way* help #coflood survivors first visit  make greatest impact  *best way* help #coflood survivors first visit  make greatest impact @covoad
High,breaking news us 36 open sheridan mccaslin #9wx #cotraf #boulderflood
Low, @elaine #boulderflood remember check trust sources retweet go around spreading false informatio #boulderflood remember check trust sources retweet go around spreading false information
Medium, @cnnbrk least three deaths repoed colorado flooding victims feared least three deaths repoed colorado flooding victims feared
Low,fires cause flooding death colorado
Low,‘massive flooding colorados boulder county
Medium,help #coloradoflood
Low, @remaxrealtor skies absolutely opening arvada broomfield pouring rain good #coflood skies absolutely opening arvada broomfield pouring rain good #coflood
Low,bright side though apament never cleaner #boulderflood
Low, @newsbreaker deadly colorado flooding repoed @kelly7news @7newsnow deadly colorado flooding repoed @kelly7news @7newsnow
High,#lyons #boulderflood left shellys cabins 36 west lyons
High, @cong1860 5 #nationalguard helos amp crews @wyoguard joining @cong1860 @usarmy #4thid #coflood evacuation effos today 5 #nationalguard helos amp crews @wyoguard joining @cong1860 @usarmy #4thid #coflood evacuation effos today
Low, @breakingstorm extremely dangerous life threatening situation boulder colorado area flash flooding continues  @usnwsgov ht extremely dangerous life threatening situation boulder colorado area flash flooding continues  @usnwsgov
Low, @kdvr live now #coflood called 1 1000year flood csu prof russ schumacher watch #c live now #coflood called 1 1000year flood csu prof russ schumacher watch #cowx
Medium, @9news 25% cus campus buildings water damage  ranging severity campus closed tomorrow too #coflood 25% cus campus buildings water damage  ranging severity campus closed tomorrow too #coflood
Low,floods transform colorados goretex voex residents return find colorados goretex voex transform
Medium,in second person died colorados flash flooding officials say #cowx
Medium, @joefryer latest #coflood stats state officials 584 unaccounted 234 boulder co 350 larimer co 1750 evacuated nat latest #coflood stats state officials 584 unaccounted 234 boulder co 350 larimer co 1750 evacuated natl guard
Medium, @breakingstorm 2nd death related colorado flooding repoed  @9news more 2nd death related colorado flooding repoed  @9news more
High,“@denverpost update federal aid begins flow flood ravaged colorado #coflood”
High, @hhdavispix damage small town #jamestown #boulder #coflood jaw dropping follow photos http damage small town #jamestown #boulder #coflood jaw dropping follow photos
Low,concerned family friends use social media spread word #boulderflood unaccounted for re
Low, @bbcnewsus flooding fastmoving storm colorado kills two people leads evacuation hundreds homes  flooding fastmoving storm colorado kills two people leads evacuation hundreds homes
Medium,#russelladler #news jamestown colorado mandatory evacuation order due flash flooding  @dailycamera
Medium,rain picking dwtn bldr #boulderflood
Medium, @ryanparkerdp stress oem warns leave home to drive boulder period #boulderflood
Medium, @stevegrzanich emergency management colorado repos 584 people unaccounted flooding  @denverpost #boulderflood
Medium, @jeremyhubbard another great pic #boulderflood instagram #boulder @kdvr brandashs photo another great pic #boulderflood instagram #boulder @kdvr brandashs photo
High, @dlfluegge crazy flooding boulder colorado  @youtube crazy flooding boulder colorado  @youtube
Medium,#coloradoflood colorado floods 500 unaccounted
Low, @mollyhendrickso were headed #milliken today well continuous coverage staing noon w latest #coflood #7newsn were headed #milliken today well continuous coverage staing noon w latest #coflood #7newsnow
Low, @mikenelson247 230 mike amp anne still air #boulderflood #7news #cowx #denver 230 mike amp anne still air #boulderflood #7news #cowx #denver
Low, @denverpost colorado floods relief help victims affected #coflood colorado floods relief help victims affected #coflood
High, @dailycamera video flooding 28th st underpass #boulder tonight #boulderflood video flooding 28th st underpass #boulder tonight #boulderflood
Low, @epalmero tend like water fire whole colorado flooding thing seem much pleasant colora tend like water fire whole colorado flooding thing seem much pleasant colorado burning
Low, @calgonaway prayers go flooding victims colorado right now prayers go flooding victims colorado right now
Low,@fl0ss boulder colorado feels gods wrath rejoice rapture cometh let #atheist sodomites drown #boulderflood #cowx harsh
Low, @9news colorado floods 11700 evacuated #9newsheadlines colorado floods 11700 evacuated #9newsheadlines
High, @boulderch1news scanner #boulderflood repos lee road rock slide road closed scanner #boulderflood repos lee road rock slide road closed
High, @disasteechlab ok decison made were sending core team boulder provide internet access comms #coflood #bo ok decison made were sending core team boulder provide internet access comms #coflood #boulderflood
Medium, @ryanlanclos monitor #boulderflood #cowx #esri disaster response program public information map
Low,amen #boulderflood #hope #love
Critical, @hemamullur two trucks one car water road collapse hwy 287 dillon #cowx #boulderflood @kdvr  two trucks one car water road collapse hwy 287 dillon #cowx #boulderflood @kdvr
Medium,#breaking @cuboulderpolice say approx 400500 #cuboulder family housing residents evacuated #boulderflood #9newsmornings
High, @shoutsteph thought living boulder creek would good thing #flashflood #boulderflood #bouldercreek  thought living boulder creek would good thing #flashflood #boulderflood #bouldercreek
High, @realstevem anyone know vacant warehouse space near central boulder @boulderrelief flood relief effos #boulderflood anyone know vacant warehouse space near central boulder @boulderrelief flood relief effos #boulderflood
Low,thoughts prayers #boulderflood affected friends family please stay safe
