Medium, @dostpagasa 700am 4dec2012 eye typhoon #pabloph located laak compostela valley 79°n 1259°e with http  700am 4dec2012 eye typhoon #pabloph located laak compostela valley 79°n 1259°e with
Low,bumagyo lang end world kaagad oa lang teh #pabloph
Low, @tinyshelcy raining hard cebu lets safe everyone #pabloph vs #prayer raining hard cebu lets safe everyone #pabloph vs #prayer
Medium,@davaocitygov #davaocity storm signal #2 classes kinder high school suspended today dec 4 #walangpasok#fb
Low,@renielbarroso ur right that better safe sorry po  #pabloph
Low, @bbcbreaking typhoon bopha hits south philippines  40000 people believed evacuated homes details soon htt  typhoon bopha hits south philippines  40000 people believed evacuated homes details soon
High,watchers  tropical storm bopha upgraded typhoon  @thewatchers
High, @ancales ndrrmc confirmed casualties yet landslide repoed compostela valley #pabloph ndrrmc confirmed casualties yet landslide repoed compostela valley #pabloph
Low, @breakingstorm immediate repos casualties serious damage typhoon bopha makes landfall philippines  @afp httpt  immediate repos casualties serious damage typhoon bopha makes landfall philippines  @afp
Low,#pabloph may pasok ba ang public school sa davao city
Low,dear lord sana walang masaktan sa bagyong pablo #pabloph
Medium, @jimcantore powerful #bopha strike island palau east philippines within 24 hours powerful #bopha strike island palau east philippines within 24 hours
High,xucsg update power iponan area source marilyn baldado resident iponan #pabloph
Low,#typhoon #bopha course praying family residents #philippines stay safe
Medium, @kuyakimatienza typhoon pablo 700 kilometers wide  @iamboo12 @kuyakimatienza kuya kim big typhoon pablo typhoon pablo 700 kilometers wide  @iamboo12 @kuyakimatienza kuya kim big typhoon pablo
Medium, @karlosmanlupig ateneo de davao university suspends classes preschool grade school high school #pabloph @mariaressa @rap  ateneo de davao university suspends classes preschool grade school high school #pabloph @mariaressa @rapplerdotcom
Low, @addusamahan ateneans lookout #pabloph ateneans lookout #pabloph
Medium, @ancales pagasa 9pm typhoon pablo 255km southeast hinatuan surigao del sur pagasa 9pm typhoon pablo 255km southeast hinatuan surigao del sur
Low,category 5 #pabloph lakas hangin dito sa cebu @ninofranco928
Medium,eye typhoon pablo located 820 km southeast hinatuansurigao del sur #keepsafe everyone
Low,disaster preparation #pabloph #typhoon #dumaguete#city
Low,lets pray pablo monster typhoon bracing
Medium, @humanityroad super typhoon #bopha five day forecast map #hmrd super typhoon #bopha five day forecast map #hmrd
Low,typhoon bopha heads southern philippines
Low,praying philsespthose areas affected typhoon bophaplsbe preparedstay safe ampprayour prayers w u too
Medium, @govph latest situation repo effects typhoon pablo ndrrmc latest situation repo effects typhoon pablo ndrrmc
Low,god bless affected typhoon pablo #keepsafe
High,#pabloph new signal no 3 negros oriental s negros occidental iloilo guimaras antique n palawan calamian grp is
High,far sta filomena iligan city lanao del noe concerned longer electricity well landline  #pabloph
High,#ityphoonapp forecast track super typhoon bopha boy scout time
Low,force mama ates tomorrow go work theyre workaholic cant afford absent tsk #pablo
Low, @cebupacificair hi everyjuan updated list cancelled flights due typhoon pablo please refer latest uplo h  hi everyjuan updated list cancelled flights due typhoon pablo please refer latest uplo
High, @nababaha mandulog river 601 still rise #pabloph
Low, @ancales 16 areas signal no 3 typhoon pablo nears #pabloph 16 areas signal no 3 typhoon pablo nears #pabloph
Low,#pabloph news stories information log  @djstaana @luchitweet @paolobediones @mykapalaran
High, @ancales #pabloph new signal no 3 negros oriental s negros occidental iloilo guimaras antique n palawan calamian grp is #pabloph new signal no 3 negros oriental s negros occidental iloilo guimaras antique n palawan calamian grp is
Low, @wagtanga pray philippines especially visayas mindanao keep safe everyone #pabloph pray philippines especially visayas mindanao keep safe everyone #pabloph
Low, @abscbnnews #pabloph weakens storm warnings 46 areas #pabloph weakens storm warnings 46 areas
Medium, @weathernetwork supertyphoon #bopha looked yesterday iss menacing supertyphoon #bopha looked yesterday iss menacing
Medium, @dostpagasa weather bulletin #2 tropical cyclone warning typhoon “#pabloph” bopha issued 1100 pm 02 december cont http  weather bulletin #2 tropical cyclone warning typhoon “#pabloph” bopha issued 1100 pm 02 december cont
High, @dostpagasa typhoon bopha satellite image 02dec12 0230pm typhoon bopha satellite image 02dec12 0230pm
Low,actually collegiate level universities discretion really order haha #pablo
Low, @abscbnnews typhoon bopha stronger sendong  pagasa typhoon bopha stronger sendong  pagasa
High,intense rains thunderstorms malaybalay bukidnon #pabloph nears power area @cebudailynews
Medium,#weather update visayas greatly affected typhoon bophaty pablo might make landfall bohol tuesday | @sephubalde
Medium,pagasa 2pm eye typhoon #pabloph located 70km south tagbilaran city 95km southeast dumaguete city 88°n 1240°e
High, @dostpagasa weather bulletin #5 tropical cyclone warning typhoon “#pabloph” bopha issued 0500 pm 03 december 2012 http  weather bulletin #5 tropical cyclone warning typhoon “#pabloph” bopha issued 0500 pm 03 december 2012
Low,@rfullsgrace @chasterbabe @chanehj @chasterlee23 typhoon bopha heads towards philippines
Low,keep safe davaoenos #pabloph coming
Medium,@gegnewsonline futurecast based pagasa data tomorrow pm 140km southwest coron palawan #pabloph
Medium,comval miners warned typhoon govt adopts #pabloph hashtag disaster management officials sunday urged sma
High, @dostpagasa typhoon bopha satellite image 02dec12 0630pm typhoon bopha satellite image 02dec12 0630pm
Low,godplsprotect us always especially coming #typhoonsignal no3 joke
Medium, @kuyakimatienza weather typhoon pablo made landfall currently vicinity davao oriental max winds 175 kph  weather typhoon pablo made landfall currently vicinity davao oriental max winds 175 kph head towards cagayan
High, @dostpagasa typhoon pablo made landfall baganga davao oriental 0445am december 04 2012 typhoon pablo made landfall baganga davao oriental 0445am december 04 2012
Low, @dzmmteleradyo pananalasa ng typhoon bopha pinaghahandaan na sa cdo  safe
Medium, @ancales pagasa typhoon pablo 900 km southeast hinatuan surigao del sur pagasa typhoon pablo 900 km southeast hinatuan surigao del sur
Medium, @piacentralviz dumaguete dumaguete cdrrmc activated following hotlines 4222511 2263483 #pabloph dumaguete dumaguete cdrrmc activated following hotlines 4222511 2263483 #pabloph
Low, @worldvisionph typhoon bopha local name pablo inside philippine area responsibility storm signal warnings are http  typhoon bopha local name pablo inside philippine area responsibility storm signal warnings are
Low,typhoon bopha thumps southern philippines read full repo #bopha
Low,follow pagasas tweets updates typhoon pablo
Medium, @rapplerdotcom usls suspends kinder elementary classes tomorrow due typhoon pablo #pabloph  @uslstweets #walangpasok
Low,podcast today light urgent news typhoon #pabloph amp safety kababayan visayas amp mindanao stay safe po
Low,hope soon #pabloph
Medium,wind howlingeeriescary billboard fell cdo near mindanao glassware accdg magnum news #pabloph
Low, @anjelicabae hope everyones safe home province misamis occidental friends family #keepsafe  #pabloph hope everyones safe home province misamis occidental friends family #keepsafe  #pabloph
Medium,typhoon pablo
High, @primyck forced evacuation begun cdo #pabloph
Medium, @dostpagasa 800am 4dec2012 eye typhoon #pabloph located laak compostela valley @ 80km southeast of htt  800am 4dec2012 eye typhoon #pabloph located laak compostela valley @ 80km southeast of
Low,bought dynamo flashlight lighter case #pabloph
Medium, @ancales #pabloph forecast track #pabloph forecast track
Medium, @ancales in cagayan de oro suspends classes levels preemptive evacuation stas 2pm #pabloph in cagayan de oro suspends classes levels preemptive evacuation stas 2pm #pabloph
Low,stay safe guys amp keep praying lord god save us typhoon pablo 
Low,loading caffeine ill awake tonyt worse #storm #pabloph comes #flood pls
Low,video typhoon bopha hits philippines
Low, @abscbnnews resident tibasak macasandig cdo prompted evacuate | @primyck #pabloph resident tibasak macasandig cdo prompted evacuate | @primyck #pabloph
Low, @unanghirit ndrmcc nakared ale na para sa posibleng epekto ng bagyong #pabloph #unanghirit ndrmcc nakared ale na para sa posibleng epekto ng bagyong #pabloph #unanghirit
Low,ah yess calvario here #pabloph
Low,class suspensions super typhoon pablo december 4 2012
Low,praying typhoon bopha change course make direct hit islands not
Low,ndrrmc incoming typhoon pablo may bring sendonglike rains winds powerful typhoon approaching philipp
Medium, @depedph classes levels cebu city suspended tom #pabloph #walangpasok |  @tweenyisone @cebudailynews classes levels cebu city suspended tom #pabloph #walangpasok |  @tweenyisone @cebudailynews
Low,may joking around #pablo seriously #keepsafe everyone #pray |
Low,typhoon bopha pounds southern philippines powerful typhoon pounding southern philippines uprooting tr
Low,@itsmorrisf here#pabloph near
Medium, @gmanews #pabloph hit mindanao hit metro manila questions and more answered here  #pabloph hit mindanao hit metro manila questions and more answered here  @govph
High,advisory | mobile phone service interruptions areas hit typhoon \pablo\
Low,@typhoon2k view todays special morning coverage videoblog typhoon bopha pablo dec 04 2012 cont 
Low,pablo chill lang naman  #pabloph
Low,dont classes day due typhoon pablo whooaaahh
Medium, @aleamse 1153 amheavy rain staed 1153 siargao island surigao del noe please pray signal#3 #pabloph #typhoonpablo
Low,#pabloph  pwede ka stop 
Low,panira yung #pabloph nakakainis @oyytantan
Medium,#reliefph ops need road access help repo #roadsph conditions ampview map #rescueph #pabloph
High, @ancales #pabloph  @talktoglobe 14 globe telecom experienced service interruption due fiber optic cuts areas davao  #pabloph  @talktoglobe 14 globe telecom experienced service interruption due fiber optic cuts areas davao city cdo bukidnon
Low,@nhymyat87 acasia carmen #cdo #pabloph
Medium,#pabloph update @worldvisionph #moisespadilla neg occ closely monitoring mdrmmc advisory classes suspension circulated
Medium,#reliefph food packs water amp nonfood items needed #iligan pls contact @rmpnmr +63 223 5179 balsa #mindanao #lanao +63 222 6516
Low, @karendavila @dostpagasa live headsta typhoon pablo makes landfall davao oriental signal #3 declared 16 areas @dostpagasa live headsta typhoon pablo makes landfall davao oriental signal #3 declared 16 areas
Medium,rain wind never stops bohol since pa kaninang madaling araw #pabloph
Low, @mariaressa keep open constant updates live typhoon bopha  pablo updates  @rapplerdotcom keep open constant updates live typhoon bopha  pablo updates  @rapplerdotcom
Medium,dark skies swaying trees super strong wind #pabloph
Low,#news #asia  typhoon bopha heading southern philippines powerful typhoon bearing southern
Medium, @breakingweather potential disaster unfolding super typhoon bopha makes landfall philippines island mindanao http  potential disaster unfolding super typhoon bopha makes landfall philippines island mindanao
High, @inquirerdotnet breaking #pabloph enters ph area responsibility located 900 km southeast hinatuan city |  @dostpagasa breaking #pabloph enters ph area responsibility located 900 km southeast hinatuan city |  @dostpagasa
Low, @trishachance @greysonchance please pray davao enchancers philippines #typhoon @greysonchance please pray davao enchancers philippines #typhoon
Low,1155pmdec 3 | typhoon pablo | bagong public storm warning signals sa buong bansa ayon sa pagasa kaninang 1100pm
Low, @oyyahh typhoon pablo expected stronger typhoon sendong keep safe everyone keep calm pray  typhoon pablo expected stronger typhoon sendong keep safe everyone keep calm pray 
Medium, @govph latest updates #pabloph please visit latest updates #pabloph please visit
High, @mairodrigz @robespeta landfall expected 810 hrs noheastern mindanao rains projected heavyintense #pabloph @sol  @robespeta landfall expected 810 hrs noheastern mindanao rains projected heavyintense #pabloph @solavnews
Medium, @cimsssatellite category 5 super typhoon bopha approaching philippines 375meter resolution suomi npp viirs ir image http  category 5 super typhoon bopha approaching philippines 375meter resolution suomi npp viirs ir image
Medium, @nababaha latest weather satellite image showing typhoon pablos position latest weather satellite image showing typhoon pablos position
Low,raining #bukidnon  typhoon #pablophclasses suspended today 
Low,#pabloph knocked banana trees @ f llamas st
Low,wag nmn sana tumuloy ung bagyong c #pablo wag sirain ang pasko pls lng ha
Low,keep safe eveyone pray god you #pabloph
Low,zero casualty please #pabloph
Low,far know think #pabloph hit davao city hard
High, @tjmanotoc typhoon pablo hit philippines tuesday forecast stronger sendong safe amp prepared  typhoon pablo hit philippines tuesday forecast stronger sendong safe amp prepared
Medium, @weatherchannel  @twchurricane spectacular images super #typhoon #bopha intl space station  @nasahurricane htt   @twchurricane spectacular images super #typhoon #bopha intl space station  @nasahurricane
Low, @gmanews typhoon #pabloph slams southern phl destroys homes one dead typhoon #pabloph slams southern phl destroys homes one dead
Medium,making landfall bopha cross vismin area effects felt ncr rest luzon thursday #pabloph @interaksyon
High,negor ocd said 250 families n coastal areas amp along tanjay river r ready 4 evac 2 villaflores college tanjay #pabloph
Low,news typhoon pablo makes landfall philippines initial repos show minimal damage far
Low, @dzmmteleradyo signal no 3 surigao del sur surigao del noe siargao dinagat agusan n agusan del sur davao oriental #pabloph signal no 3 surigao del sur surigao del noe siargao dinagat agusan n agusan del sur davao oriental #pabloph
Low,#pabloph mt @gwengarcia1ph provincewide #walangpasok levels tomorrow dec 5
Low,lumalakas na ang ulan hangin dito sa davao oh my #typhoonpablo
Medium,#typhoon #philippines super typhoon 26w bopha approaching mindanao philippines #26w #bopha #pablo
Medium, @dostpagasa typhoon #pabloph slightly weakened moves west nohwestward typhoon #pabloph slightly weakened moves west nohwestward
Low,bagyong pablo hits visayas mindanao please help us pray safety #pabloph
Low,going rainy week davao #pabloph
Low,rain drops falling roof top #pabloph signal no 3
High,news typhoon bopha forecast strike philippines 1500 gmt 4   reuters alenet blog | r
Medium,severe weather bulletin number six tropical cyclone warning typhoon “#pabloph” bopha issued 1100 pm 03
Medium, @ancales typhoon pablo slightly weakened making landfall traversing bukidnon #pabloph typhoon pablo slightly weakened making landfall traversing bukidnon #pabloph
Medium, @leolasty pagasa mactan director oscar tabada says cebu experiencing 65 kph winds moderate rains #pabloph pagasa mactan director oscar tabada says cebu experiencing 65 kph winds moderate rains #pabloph
Low, @planglobal typhoon #bopha hits southern philippines  @cnn country director @carinatplan quoted here 
Low,sunny sunday ♥ were hoping typhoon pablo hit shores
Low,grabe lakas naman ng hangin may kasabay pang malakas ulan #pabloph
Low, @pusangkalye22 super typhoon pablo felt mindanaoplease take precautionsdont underestimate typhoon guysdecembe  super typhoon pablo felt mindanaoplease take precautionsdont underestimate typhoon guysdecember storms powerful
Low,tumila na rin ang ulan sana tuloy2 na to #pabloph
Medium, @focfashionmusic prep typhoon bopha stock em canned goodsampwater charge electronix watch #myparanormalromance tod  prep typhoon bopha stock em canned goodsampwater charge electronix watch #myparanormalromance today still sunny
Medium, @iamsuperbianca stay safe visayas mindanao please always listen updates pagasa ndrrmc #pabloph stay safe visayas mindanao please always listen updates pagasa ndrrmc #pabloph
Medium, @dostpagasa 0500pm 03dec2012 eye typhoon #pabloph located @360km southeast hinatuan surigao del sur http  0500pm 03dec2012 eye typhoon #pabloph located @360km southeast hinatuan surigao del sur
Low,hope come home early today heavy rainfall later either way happy prepared #pabloph
Low,nakakaloka ang parating na bagyong #pabloph ingat po tayo lalo na mga taga mindanao
Medium,pagasa typhoon pablo maintained strength heading towards surigao provinces
Low,malakas ka ba #pabloph 
Low,typhoon #bopha due arrive #philippines #pabloph
Medium, @dostpagasa 0800pm 03dec2012 eye typhoon #pabloph located @270km southeast hinatuan surigao del sur http  0800pm 03dec2012 eye typhoon #pabloph located @270km southeast hinatuan surigao del sur
Low, @jojomalig philippines deaths caused extremeweather events last year #pabloph #bopha philippines deaths caused extremeweather events last year #pabloph #bopha
High, @dostpagasa update typhoon “pablo” international name typhoon bopha typhoon bopha entered philippine cont http  update typhoon “pablo” international name typhoon bopha typhoon bopha entered philippine cont
Medium,typhoon bopha currently heading w 132 mph winds
Low,kagayanons ale mode bracing typhoon hit area tonight #pabloph
Low,lets prepared  @jeffcanoy typhoon pablo expected stronger sendong
Medium, @typhoonfury heavy squall lashing koror right now back end feeder back #typhoon #bopha heavy squall lashing koror right now back end feeder back #typhoon #bopha
Medium,philippines #bopha#pablo storm signal no 3 13 areas
Low,preparing typhoon pablo
Low, @amorysb stay safe philippines sending love amp prayers way jakaa indonesia #pabloph stay safe philippines sending love amp prayers way jakaa indonesia #pabloph
Low, @humnews “@ancales #typhoon #pablo #bopha #philippinesexpected 2bcome super storm ravaging #southpacific  “@ancales #typhoon #pablo #bopha #philippinesexpected 2bcome super storm ravaging #southpacific ” #asia
High,light went off #brownout #pabloph
Low, @abscbnnews typhoon bopha stronger sendong  pagasa
Medium,heavy rain since 12am cdeo  whoa feel typhoon pablo stay safe #mindanao
High, @dostpagasa 040pm #pabloph heavy rains expected prevail next 3hrs oveacloban city amp adjacent towns #leyte  040pm #pabloph heavy rains expected prevail next 3hrs oveacloban city amp adjacent towns #leyte
Low,least 128 flights canceled due typhoon #pabloph #newsyoucanuse
Low, @livescience super typhoon bopha hit philippines super typhoon bopha hit philippines
Low, @mariaressa live typhoon bopha  pablo updates  @rapplerdotcom live typhoon bopha  pablo updates  @rapplerdotcom
High, @nababaha location track typhoon pablo location track typhoon pablo
High,pagasa raises signal number 2 biliran island#pabloph
Low, @rapplerdotcom #pabloph davao city gearing possible flooding landslides  @karlosmanlupig preparing  #pabloph davao city gearing possible flooding landslides  @karlosmanlupig preparing typhoon
Low, @reuters typhoon bopha slams philippines south destroys homes one dead
Low,mayatian kos ka feeling older brother sakong little brother hahaha #pabloph #brotherlove
Low, @oaplanet super typhoon bopha hit philippines super typhoon bopha hit philippines
Medium,mayor rama declared no class tomorrow typhoon bopha pablo #fb
