LoganHayes_30,"RT @TedFlintKansas: (Weather warning siren)

-This is a Cyclone Weather alert. Ladies and gentlemen, radar has indicated a strong storm app…","(Weather warning siren)

-This is a Cyclone Weather alert. Ladies and gentlemen, radar has indicated a strong storm approaching Jack Trice Stadium. High winds and low visibility are expected. Jackrabbit fans in the warned area should seek immediate cover- 

Me: https://t.co/enWNU33dsl",Wed Aug 15 17:47:15 +0000 2018
Serious_Snail,"RT @TedFlintKansas: (Weather warning siren)

-This is a Cyclone Weather alert. Ladies and gentlemen, radar has indicated a strong storm app…","(Weather warning siren)

-This is a Cyclone Weather alert. Ladies and gentlemen, radar has indicated a strong storm approaching Jack Trice Stadium. High winds and low visibility are expected. Jackrabbit fans in the warned area should seek immediate cover- 

Me: https://t.co/enWNU33dsl",Wed Aug 15 17:13:14 +0000 2018
evanhgross,"RT @TedFlintKansas: (Weather warning siren)

-This is a Cyclone Weather alert. Ladies and gentlemen, radar has indicated a strong storm app…","(Weather warning siren)

-This is a Cyclone Weather alert. Ladies and gentlemen, radar has indicated a strong storm approaching Jack Trice Stadium. High winds and low visibility are expected. Jackrabbit fans in the warned area should seek immediate cover- 

Me: https://t.co/enWNU33dsl",Wed Aug 15 15:33:01 +0000 2018
CMS_vegas,"RT @TedFlintKansas: (Weather warning siren)

-This is a Cyclone Weather alert. Ladies and gentlemen, radar has indicated a strong storm app…","(Weather warning siren)

-This is a Cyclone Weather alert. Ladies and gentlemen, radar has indicated a strong storm approaching Jack Trice Stadium. High winds and low visibility are expected. Jackrabbit fans in the warned area should seek immediate cover- 

Me: https://t.co/enWNU33dsl",Wed Aug 15 14:35:30 +0000 2018
Tvinny03,"RT @TedFlintKansas: (Weather warning siren)

-This is a Cyclone Weather alert. Ladies and gentlemen, radar has indicated a strong storm app…","(Weather warning siren)

-This is a Cyclone Weather alert. Ladies and gentlemen, radar has indicated a strong storm approaching Jack Trice Stadium. High winds and low visibility are expected. Jackrabbit fans in the warned area should seek immediate cover- 

Me: https://t.co/enWNU33dsl",Wed Aug 15 13:23:59 +0000 2018
TedFlintKansas,"(Weather warning siren)

-This is a Cyclone Weather alert. Ladies and gentlemen, radar has indicated a strong storm approaching Jack Trice Stadium. High winds and low visibility are expected. Jackrabbit fans in the warned area should seek immediate cover- 

Me: https://t.co/enWNU33dsl",,Wed Aug 15 13:22:36 +0000 2018
ginniasa,"RT @disasteraware: #CYCLONE New Alert: Tropical Depression - Twentyone, Advisory 1, WARNING, Max Winds 56kph/35mph, Gusts of 74kph/46mph","#CYCLONE New Alert: Tropical Depression - Twentyone, Advisory 1, WARNING, Max Winds 56kph/35mph, Gusts of 74kph/46mph",Wed Aug 15 02:52:29 +0000 2018
NewsUpdate24Ext,Tropical Depression - Twentyone: CYCLONE (WARNING) https://t.co/rAsQI8HyJd  - PDC https://t.co/xWyd1oaIpm,,Wed Aug 15 02:49:53 +0000 2018
disasteraware,"#CYCLONE New Alert: Tropical Depression - Twentyone, Advisory 1, WARNING, Max Winds 56kph/35mph, Gusts of 74kph/46mph",,Wed Aug 15 02:44:00 +0000 2018
mtrupdate,"RT @ObservatoryHK: 5:20AM: All Tropical Cyclone Signals cancelled
https://t.co/ODNSioagMS","5:20AM: All Tropical Cyclone Signals cancelled
https://t.co/ODNSioagMS",Tue Aug 14 23:03:48 +0000 2018
b3108,"RT @ObservatoryHK: 5:20AM: All Tropical Cyclone Signals cancelled
https://t.co/ODNSioagMS","5:20AM: All Tropical Cyclone Signals cancelled
https://t.co/ODNSioagMS",Tue Aug 14 22:36:25 +0000 2018
ConsulMexHko,"RT @ObservatoryHK: 5:20AM: All Tropical Cyclone Signals cancelled
https://t.co/ODNSioagMS","5:20AM: All Tropical Cyclone Signals cancelled
https://t.co/ODNSioagMS",Tue Aug 14 22:35:32 +0000 2018
ObservatoryHK,"5:20AM: All Tropical Cyclone Signals cancelled
https://t.co/ODNSioagMS",,Tue Aug 14 21:23:02 +0000 2018
educaciondecr,Tropical Storm - Bebinca: CYCLONE (WARNING) https://t.co/jpkg2XEHfe,,Tue Aug 14 20:40:45 +0000 2018
SMLNewsPacific,【☔⚡️HK Weather Warning⚠️】Information about Tropical Cyclone Bulletin (16:45 HKT on 14.08.2018) https://t.co/fR6rdQSaUU,,Tue Aug 14 08:57:11 +0000 2018
SMLNewsPacific,【☔⚡️HK Weather Warning⚠️】Information about Tropical Cyclone Bulletin (15:45 HKT on 14.08.2018) https://t.co/fR6rdQSaUU,,Tue Aug 14 07:57:10 +0000 2018
SMLNewsPacific,【☔⚡️HK Weather Warning⚠️】Information about Tropical Cyclone Bulletin (14:45 HKT on 14.08.2018) https://t.co/fR6rdQSaUU,,Tue Aug 14 07:03:04 +0000 2018
SMLNewsPacific,【☔⚡️HK Weather Warning⚠️】Information about Tropical Cyclone Bulletin (01:45 HKT on 14.08.2018) https://t.co/fR6rdQSaUU,,Mon Aug 13 17:57:21 +0000 2018
Amir_Cyclone,"RT @bbydvas: WARNING! If you see an ad on youtube with the volume sign 🔊🔉🔇 being turned down and nothing else, ITS A JUMPSCARE for the new…","WARNING! If you see an ad on youtube with the volume sign 🔊🔉🔇 being turned down and nothing else, ITS A JUMPSCARE for the new NUN movie coming out. i advise you look away and/or turn down the volume if you have anxiety or just straight up hate jumpscares, pls rt to save a life",Mon Aug 13 17:20:01 +0000 2018
NewsUpdate24Ext,Tropical Storm - Bebinca: CYCLONE (WARNING) https://t.co/lNnlufS1UZ  - PDC https://t.co/NgW7NFg4Jz,,Mon Aug 13 16:08:05 +0000 2018
keiraclairex,"RT @PanahonTV: The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide w…","The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide whether or not to suspend classes In the absence of cyclone warning signals. https://t.co/r75th1e30z",Mon Aug 13 08:07:16 +0000 2018
rizza_bords,"RT @PanahonTV: The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide w…","The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide whether or not to suspend classes In the absence of cyclone warning signals. https://t.co/r75th1e30z",Mon Aug 13 08:03:30 +0000 2018
tteokbokki21,"RT @PanahonTV: The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide w…","The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide whether or not to suspend classes In the absence of cyclone warning signals. https://t.co/r75th1e30z",Mon Aug 13 07:23:03 +0000 2018
dyaalertas,"NASAHurricane► NW Pacific - System 97W Raises Alerts 
A Tropical Cyclone Warning Bulletin was posted by the Hong Kong Observatory today on developing System 97W.  https://t.co/5gAqkQarBt https://t.co/Ny5oefn6p4",,Mon Aug 13 07:01:57 +0000 2018
BeverlyQuints,"RT @PanahonTV: The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide w…","The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide whether or not to suspend classes In the absence of cyclone warning signals. https://t.co/r75th1e30z",Mon Aug 13 06:20:33 +0000 2018
HappyNanayof3,"RT @PanahonTV: The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide w…","The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide whether or not to suspend classes In the absence of cyclone warning signals. https://t.co/r75th1e30z",Mon Aug 13 06:10:41 +0000 2018
smtfi,"Authorities issued tropical cyclone warning on Hong Kong area due storm Bebinca, which sustained winds of 75kph.",,Mon Aug 13 04:46:25 +0000 2018
FactStraight04,"RT @PanahonTV: The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide w…","The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide whether or not to suspend classes In the absence of cyclone warning signals. https://t.co/r75th1e30z",Mon Aug 13 03:30:26 +0000 2018
CaosShori,"RT @PanahonTV: The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide w…","The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide whether or not to suspend classes In the absence of cyclone warning signals. https://t.co/r75th1e30z",Mon Aug 13 03:23:19 +0000 2018
AmuraoVonn,"RT @PanahonTV: The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide w…","The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide whether or not to suspend classes In the absence of cyclone warning signals. https://t.co/r75th1e30z",Mon Aug 13 03:09:44 +0000 2018
jayetria,"RT @PanahonTV: The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide w…","The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide whether or not to suspend classes In the absence of cyclone warning signals. https://t.co/r75th1e30z",Sun Aug 12 23:51:18 +0000 2018
earthtomikay,how can thERE BE NO TROPICAL CYCLONE WARNING SA CABUYAO PERO BUONG LALAWIGAN NG LAGUNA SUSPENDED 😬,,Sun Aug 12 23:46:51 +0000 2018
dcpswann,"RT @PanahonTV: The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide w…","The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide whether or not to suspend classes In the absence of cyclone warning signals. https://t.co/r75th1e30z",Sun Aug 12 23:30:24 +0000 2018
PanahonTV,"The country is currently storm-free but Habagat brings rains. In cases like this, it is the LGUs – not DepEd – that decide whether or not to suspend classes In the absence of cyclone warning signals. https://t.co/r75th1e30z",,Sun Aug 12 23:30:00 +0000 2018
educaciondecr,Typhoon - Leepi: CYCLONE (WARNING) https://t.co/N5jliN34tN,,Sun Aug 12 14:29:08 +0000 2018
SMLNewsPacific,【☔⚡️HK Weather Warning⚠️】Information about Tropical Cyclone Bulletin (16:45 HKT on 12.08.2018) https://t.co/fR6rdQSaUU,,Sun Aug 12 09:13:11 +0000 2018
SMLNewsPacific,【☔⚡️HK Weather Warning⚠️】Information about Tropical Cyclone Bulletin (15:45 HKT on 12.08.2018) https://t.co/fR6rdQSaUU,,Sun Aug 12 08:03:19 +0000 2018
flyingwithbaby,Bit of a difference in weather today! Cyclone level 1 warning up which means unfortunately the pool is closed so we have been exploring rainy day activities in Hong Kong instead.,,Sun Aug 12 07:25:15 +0000 2018
SMLNewsPacific,【☔⚡️HK Weather Warning⚠️】Information about Tropical Cyclone Bulletin (14:45 HKT on 12.08.2018) https://t.co/fR6rdQSaUU,,Sun Aug 12 07:09:22 +0000 2018
Knkent888,"RT @NASAHurricane: NW Pacific - System 97W Raises Alerts 
A Tropical Cyclone Warning Bulletin was posted by the Hong Kong Observatory today…","NW Pacific - System 97W Raises Alerts 
A Tropical Cyclone Warning Bulletin was posted by the Hong Kong Observatory today on developing System 97W.  https://t.co/dvkR1aCdif https://t.co/ALYQMs97AD",Sat Aug 11 20:58:31 +0000 2018
SMLNewsPacific,【☔⚡️HK Weather Warning⚠️】Information about Tropical Cyclone Bulletin (04:45 HKT on 12.08.2018) https://t.co/fR6rdQSaUU,,Sat Aug 11 20:53:10 +0000 2018
wxTVBot,BRO expires Flash Flood Warning for the past 2 HD Local on Tropical Cyclone,,Sat Aug 11 20:17:59 +0000 2018
SMLNewsPacific,【☔⚡️HK Weather Warning⚠️】Information about Tropical Cyclone Bulletin (03:45 HKT on 12.08.2018) https://t.co/fR6rdQSaUU,,Sat Aug 11 20:08:11 +0000 2018
SMLNewsPacific,【☔⚡️HK Weather Warning⚠️】Information about Tropical Cyclone Bulletin (02:45 HKT on 12.08.2018) https://t.co/fR6rdQSaUU,,Sat Aug 11 19:13:12 +0000 2018
educaciondecr,Tropical Storm - Nineteen: CYCLONE (WARNING) https://t.co/fonm0EzK36,,Sat Aug 11 14:25:05 +0000 2018
ColorAround,"Still have the Standby signal no.1 for the typical cyclone warning in Hong Kong

#AllNipponAirways #全日本空輸 #全日空 #flyana #ColorAround #ColorAviation #hongkonginternationalairport  #香港國際機場 #ja785a #boeing777 #波音777 #飛機攝影 #aircraft #boeinglovers #aviationlovers https://t.co/Bfv5rqQ3y5",,Sat Aug 11 09:34:55 +0000 2018
SMLNewsPacific,【☔⚡️HK Weather Warning⚠️】Information about Tropical Cyclone Bulletin (15:45 HKT on 11.08.2018) https://t.co/fR6rdQSaUU,,Sat Aug 11 07:48:10 +0000 2018
SMLNewsPacific,【☔⚡️HK Weather Warning⚠️】Information about Tropical Cyclone Bulletin (14:45 HKT on 11.08.2018) https://t.co/fR6rdQSaUU,,Sat Aug 11 07:08:11 +0000 2018
Aalyssaoc,RT @NWSCharlestonSC: No Hurricane Warning is in effect. The NWS is conducting internal testing of the Tropical Cyclone Watch/Warning produc…,No Hurricane Warning is in effect. The NWS is conducting internal testing of the Tropical Cyclone Watch/Warning product:  https://t.co/8Mb2Ju34WR,Sat Aug 11 00:26:47 +0000 2018
JoshDantzler,RT @NWSCharlestonSC: No Hurricane Warning is in effect. The NWS is conducting internal testing of the Tropical Cyclone Watch/Warning produc…,No Hurricane Warning is in effect. The NWS is conducting internal testing of the Tropical Cyclone Watch/Warning product:  https://t.co/8Mb2Ju34WR,Fri Aug 10 20:16:19 +0000 2018
michedw,"RT @NASAHurricane: NW Pacific - System 97W Raises Alerts 
A Tropical Cyclone Warning Bulletin was posted by the Hong Kong Observatory today…","NW Pacific - System 97W Raises Alerts 
A Tropical Cyclone Warning Bulletin was posted by the Hong Kong Observatory today on developing System 97W.  https://t.co/dvkR1aCdif https://t.co/ALYQMs97AD",Fri Aug 10 17:33:07 +0000 2018
ShaniRGilchrist,RT @NWSCharlestonSC: @ShaniRGilchrist @chswx @smartthings No Hurricane Warning is in effect. The NWS is conducting internal testing of the…,@ShaniRGilchrist @chswx @smartthings No Hurricane Warning is in effect. The NWS is conducting internal testing of the Tropical Cyclone Watch/Warning product: https://t.co/8Mb2Ju34WR,Fri Aug 10 17:11:42 +0000 2018
space_cooper,"RT @NASAHurricane: NW Pacific - System 97W Raises Alerts 
A Tropical Cyclone Warning Bulletin was posted by the Hong Kong Observatory today…","NW Pacific - System 97W Raises Alerts 
A Tropical Cyclone Warning Bulletin was posted by the Hong Kong Observatory today on developing System 97W.  https://t.co/dvkR1aCdif https://t.co/ALYQMs97AD",Fri Aug 10 17:07:58 +0000 2018
mikeremaley1,RT @NWSCharlestonSC: No Hurricane Warning is in effect. The NWS is conducting internal testing of the Tropical Cyclone Watch/Warning produc…,No Hurricane Warning is in effect. The NWS is conducting internal testing of the Tropical Cyclone Watch/Warning product:  https://t.co/8Mb2Ju34WR,Fri Aug 10 17:04:28 +0000 2018
DylanAllenWx,RT @NWSCharlestonSC: No Hurricane Warning is in effect. The NWS is conducting internal testing of the Tropical Cyclone Watch/Warning produc…,No Hurricane Warning is in effect. The NWS is conducting internal testing of the Tropical Cyclone Watch/Warning product:  https://t.co/8Mb2Ju34WR,Fri Aug 10 17:03:53 +0000 2018
NWSCharlestonSC,No Hurricane Warning is in effect. The NWS is conducting internal testing of the Tropical Cyclone Watch/Warning product:  https://t.co/8Mb2Ju34WR,,Fri Aug 10 17:03:20 +0000 2018
NWSCharlestonSC,@ShaniRGilchrist @chswx @smartthings No Hurricane Warning is in effect. The NWS is conducting internal testing of the Tropical Cyclone Watch/Warning product: https://t.co/8Mb2Ju34WR,,Fri Aug 10 17:02:24 +0000 2018
AwaretoBeware,"RT @NASAHurricane: NW Pacific - System 97W Raises Alerts 
A Tropical Cyclone Warning Bulletin was posted by the Hong Kong Observatory today…","NW Pacific - System 97W Raises Alerts 
A Tropical Cyclone Warning Bulletin was posted by the Hong Kong Observatory today on developing System 97W.  https://t.co/dvkR1aCdif https://t.co/ALYQMs97AD",Fri Aug 10 16:58:56 +0000 2018
NWSCharlestonSC,@chswx Ok. We are conducting internal testing of the Tropical Cyclone Watch/Warning: https://t.co/8Mb2Ju34WR,,Fri Aug 10 16:57:59 +0000 2018
NASAHurricane,"NW Pacific - System 97W Raises Alerts 
A Tropical Cyclone Warning Bulletin was posted by the Hong Kong Observatory today on developing System 97W.  https://t.co/dvkR1aCdif https://t.co/ALYQMs97AD",,Fri Aug 10 16:51:29 +0000 2018
SMLNewsPacific,【☔⚡️HK Weather Warning⚠️】Information about Tropical Cyclone Bulletin (15:45 HKT on 10.08.2018) https://t.co/fR6rdQSaUU,,Fri Aug 10 07:48:22 +0000 2018
SophieTang10,"热带气旋警告 tropical cyclone warning 

一回来就准备打台风了🌝",,Fri Aug 10 05:39:31 +0000 2018
ACDRRMO,NO TROPICAL CYCLONE WARNING SIGNAL. https://t.co/VV3OucRFJ0,,Fri Aug 10 03:37:00 +0000 2018
educaciondecr,Tropical Storm - Yagi: CYCLONE (WARNING) https://t.co/2vUq3KqATc,,Thu Aug 09 20:27:04 +0000 2018
