LindaJeffreys,#ClimateChangeIsReal :New tsunami warning for region due to #climatechange https://t.co/SjD9pe4Fbr,,Sat Aug 18 12:34:22 +0000 2018
JTG_67,"@CaledonianVapes @Vapingit And thus the warning cry RUN For Your Lives! IT'S A ""TSUNAMI"" https://t.co/sGTaTSOW6t",,Sat Aug 18 10:02:58 +0000 2018
TDesiantoFW,"#Earthquake_alert - Aug 18, 2018 - 15:50:07 Central Indonesian Time / 16:50:07 Eastern Indonesian Time, Mag: 4.8 SR, Maluku Sea. Hypocenter: 53,0 km. Source: @Gempa_Tsunami #Indonesia #Maluku #sea #earthquake #alert #warning #mitigation https://t.co/ao3vmR4SuE https://t.co/kFqlQMfeTG",,Sat Aug 18 08:27:17 +0000 2018
LyokoTravels,"Not sure if there’s gonna be a Tsunami Warning? 
It’s a big magnitude earthquake between the plates. 
https://t.co/pb9bEaUp25",,Sat Aug 18 07:49:40 +0000 2018
GroveLaneBap,RT @christian_aid: Climate change affects us all ☀️ Big tsunamis are predicted to rise &amp; destructive waves could even hit Cornwall &amp; Devon:…,Climate change affects us all ☀️ Big tsunamis are predicted to rise &amp; destructive waves could even hit Cornwall &amp; Devon: https://t.co/SFYB7FhKBL via @Daily_Express,Sat Aug 18 06:18:27 +0000 2018
indiawater,"RT @MongabayIndia: The @ESSO_INCOIS has developed a #tsunami warning system to predict risk to coastal areas, height of waves that can hit…","The @ESSO_INCOIS has developed a #tsunami warning system to predict risk to coastal areas, height of waves that can hit them and even pinpoint vulnerable buildings, all in realtime. https://t.co/ojzGOujUNa @journomayank #tsunamiprediction #disastermanagement",Sat Aug 18 05:07:23 +0000 2018
MongabayIndia,"The @ESSO_INCOIS has developed a #tsunami warning system to predict risk to coastal areas, height of waves that can hit them and even pinpoint vulnerable buildings, all in realtime. https://t.co/ojzGOujUNa @journomayank #tsunamiprediction #disastermanagement",,Sat Aug 18 04:54:23 +0000 2018
MeryWorthington,RT @RogerSm51368149: Tsunami warning Sir https://t.co/mfkV4e4nv9,Tsunami warning Sir https://t.co/mfkV4e4nv9,Sat Aug 18 04:52:05 +0000 2018
nonamefacecomp,New tsunami warning for Devon and Cornwall coasts https://t.co/wcBYIuyEsS,,Sat Aug 18 04:45:12 +0000 2018
awakefortruth,RT @RogerSm51368149: Tsunami warning Sir https://t.co/mfkV4e4nv9,Tsunami warning Sir https://t.co/mfkV4e4nv9,Sat Aug 18 03:25:27 +0000 2018
RogerSm51368149,Tsunami warning Sir https://t.co/mfkV4e4nv9,,Sat Aug 18 03:24:50 +0000 2018
PurpleSkyzOOM,*2 Rivers Disappear France*6.6 EQ Hits Off Coast Of Japan*Italy Rocked 5.3 EQ*Tsunami Warning UK* https://t.co/ZGqF5h8juO,,Sat Aug 18 02:17:54 +0000 2018
girlyratfish,"based on January's tsunami evacuation alarm, seeing the Tsunami Warning Center's tweet first would've given me 1.5 hrs lead time before the city turned on the sirens.  Not that i needed it, because that EQ was very far north; but next time might be closer. Every minute counts.",,Sat Aug 18 01:33:05 +0000 2018
RezzuanRahim,"This is a dangerous mentality sebab nanti kalau semua berfikiran camni, dan kita kena bencana alam, kita akan cari pelaku dosa instead of doing things like I dunno... Taking care of the environment? Maybe stop illegal logging? Making a better tsunami warning system?",,Sat Aug 18 01:01:29 +0000 2018
niceguy00786,Anyone else heard this weird noise around #nottingham  sounds like #tsunami warning or something,,Sat Aug 18 00:53:26 +0000 2018
geraldhgreeniii,So heard about the Tsunami warning for @Sgf_Cardinals then my man @ChrisChinea_20 warms up with @Tsunamy27 then gives the ball to my son! These guys! Thanks Chris! https://t.co/xf6dHHX0A4,,Sat Aug 18 00:18:39 +0000 2018
aimasters,RT @christian_aid: Climate change affects us all ☀️ Big tsunamis are predicted to rise &amp; destructive waves could even hit Cornwall &amp; Devon:…,Climate change affects us all ☀️ Big tsunamis are predicted to rise &amp; destructive waves could even hit Cornwall &amp; Devon: https://t.co/SFYB7FhKBL via @Daily_Express,Fri Aug 17 22:56:05 +0000 2018
geraldhgreeniii,@Tsunamy27 @Sgf_Cardinals @Cardinals So would that be considered a Tsunami warning then?,,Fri Aug 17 22:45:53 +0000 2018
republicbuzz,A private forecasting company took what was intended to be a routine National Weather Service test message and sent it to... https://t.co/jq5DdBTVS8 https://t.co/iWtrghtVx9,,Fri Aug 17 22:37:43 +0000 2018
PurpleSkyzOOM,*2 Rivers Disappear France*6.6 EQ Hits Off Coast Of Japan*Italy Rocked 5.3 EQ*Tsunami Warning UK* https://t.co/ZGqF5h8juO via @Forumotion,,Fri Aug 17 22:37:25 +0000 2018
JeffYork13,"@Fdr1942 @russellcrowe 3/ through which ~99.63% of intercontinental information travels.  (For Asia the Pacific Tsunami Warning System). Said in all seriousness, may God forever bless &amp; keep the United States of America. For all its warts &amp; blemishes it remains the last best hope of mankind.  Amen.",,Fri Aug 17 21:21:16 +0000 2018
shoogalharbi123,"RT @EddeRoger: القدرة الشرائية للمستهلكين الإيرانيين إلى أدنى مستوياتها""
أن أسعار اللحوم الحمراء لدى متاجر القصابين تجاوزت 60 ألف تومان إير…","القدرة الشرائية للمستهلكين الإيرانيين إلى أدنى مستوياتها""
أن أسعار اللحوم الحمراء لدى متاجر القصابين تجاوزت 60 ألف تومان إيراني، 
وارتفعت أسعار لحوم الأغنام..وصلت قيمة الكيلو جرام  54 ألف وتخطت قيمة عبوة بيض التي تحتوى على 30 بيضة حاجز 12000تومان"" #ايران

 https://t.co/1p4IHgi5XT",Fri Aug 17 20:34:20 +0000 2018
PA_DougHunt,"#Tsunami warning: Coastal cities at risk of MEGA WAVES sparked by rising sea levels
https://t.co/PY8uinIkT4",,Fri Aug 17 19:20:30 +0000 2018
SuperRealNews,"Faith leaders form underground network to shelter after tsunami warning, says #Matthew will be unlike any hurricane in decades. https://t.co/l5r8CALv2q",,Fri Aug 17 19:04:12 +0000 2018
maronite001,RT @DOTArabic: حذر خبير اقتصادي من أن استمرار سياسة #النظام_الإيراني وبنكه المركزي بطبع أوراق مالية دون دعم الإنتاج المحلي سيؤدي إلى تهاوي…,"حذر خبير اقتصادي من أن استمرار سياسة #النظام_الإيراني وبنكه المركزي بطبع أوراق مالية دون دعم الإنتاج المحلي سيؤدي إلى تهاوي القدرة الشرائية للعملة المحلية بشكل متواصل
وأضاف أن السياسات المصرفية الحكومية تقيم سعرالعملة المحلية بشكل مصطنع أمام الدولار
#ايران
https://t.co/ScA8uDn78L",Fri Aug 17 18:57:36 +0000 2018
GuyFromV,@Mystery01140261 EVAC WARNING: Level 5 Tsunami of Tears Incoming,,Fri Aug 17 18:26:48 +0000 2018
PurpleSkyzOOM,*2 Rivers Disappear France*6.6 EQ Hits Off Coast Of Japan*Italy Rocked 5.3 EQ*Tsunami Warning UK* https://t.co/PWsc55ipan via @Forumotion,,Fri Aug 17 17:52:58 +0000 2018
Ines_Pearce,Internal memo raises red flag over quake warning system https://t.co/S6CfqdSOvQ https://t.co/S6CfqdSOvQ,,Fri Aug 17 17:30:54 +0000 2018
emweeklyrpt,Internal memo raises red flag over quake warning system https://t.co/cEGa3Jtv8Q  @PDC_Global @USofDisaster @CRHNet @IAEMCdnCouncil  @Resiliency_CBoC  @drwaheeduddin  @unescoEARTH   @ISCseism  @DrLucyJones  @HazCenter @PNSN1  @SeismoSocietyAm https://t.co/FRje9RUyws,,Fri Aug 17 17:30:52 +0000 2018
WoodardHortense,UK tsunami WARNING Devon and Cornwall hit with alert https://t.co/dRnlPPIori via @YouTube,,Fri Aug 17 17:28:01 +0000 2018
Millennial_Rule,New #tsunami_warning for Bristol Channel says worst case scenario now 'not bad enough' https://t.co/1RIw50Ycbu https://t.co/3JBKWiwrhG,,Fri Aug 17 16:53:05 +0000 2018
San_Theodoros,RT @GuyVerhoftwat: A new warning for #Brexit Britain. The seas will rise and literally consume the UK with wave after wave of tsunamis. Mil…,"A new warning for #Brexit Britain. The seas will rise and literally consume the UK with wave after wave of tsunamis. Millions will die. But it's not too late. You can still choose to remain in the EU with a #PeoplesVote . 

 https://t.co/BHvx1Bjt4n",Fri Aug 17 16:19:25 +0000 2018
pimamanggala,"RT @GerryS: #Earthquake near #Komodo island. 6.7, and no #Tsunami warning issued. #phew https://t.co/kX3Z01asn3","#Earthquake near #Komodo island. 6.7, and no #Tsunami warning issued. #phew https://t.co/kX3Z01asn3",Fri Aug 17 16:08:38 +0000 2018
SydSalesman,"RT @GerryS: #Earthquake near #Komodo island. 6.7, and no #Tsunami warning issued. #phew https://t.co/kX3Z01asn3","#Earthquake near #Komodo island. 6.7, and no #Tsunami warning issued. #phew https://t.co/kX3Z01asn3",Fri Aug 17 16:03:37 +0000 2018
LeeBravado,@SkyNewsBreak Felt here in Bali - no tsunami warning issued,,Fri Aug 17 16:03:27 +0000 2018
khantweetsu,RT @beendarker: the sound of a tsunami warning but it’s coming from inside my head,the sound of a tsunami warning but it’s coming from inside my head,Fri Aug 17 16:00:48 +0000 2018
BissmeyerRose,6. 8 earthquake in the Flores sea downgraded to a 6. 5 earthquake no tsunami warning at this time https://t.co/Yw1MgsAUW3,,Fri Aug 17 15:58:49 +0000 2018
MarkMichaeldom,"RT @GerryS: #Earthquake near #Komodo island. 6.7, and no #Tsunami warning issued. #phew https://t.co/kX3Z01asn3","#Earthquake near #Komodo island. 6.7, and no #Tsunami warning issued. #phew https://t.co/kX3Z01asn3",Fri Aug 17 15:56:36 +0000 2018
rswa_,"RT @GerryS: #Earthquake near #Komodo island. 6.7, and no #Tsunami warning issued. #phew https://t.co/kX3Z01asn3","#Earthquake near #Komodo island. 6.7, and no #Tsunami warning issued. #phew https://t.co/kX3Z01asn3",Fri Aug 17 15:54:54 +0000 2018
GerryS,"#Earthquake near #Komodo island. 6.7, and no #Tsunami warning issued. #phew https://t.co/kX3Z01asn3",,Fri Aug 17 15:54:04 +0000 2018
SomersetLive,"Rising sea levels prompts tsunami warning for South West as 'absolute worst case scenario' is 'now modest'

https://t.co/uVNM41eT8T",,Fri Aug 17 15:52:45 +0000 2018
TDesiantoFW,"#Earthquake_alert - Aug 17, 2018 - 23:35:00 Central Indonesian Time, Mag: 6.7, Epicenter: 7.55 S, 119.89 E (125 km NW of West #Manggarai - #EastNusaTenggara), Hypocenter: 559 km, no tsunami. Source: @infoBMKG #Indonesia #earthquake #alert #warning https://t.co/o2tY8NXuLg https://t.co/pHf9zyxVhQ",,Fri Aug 17 15:49:01 +0000 2018
ComunaPdP,"#AlertaPdP
[17 ago 2018 12:35 .cl] SISMO MAGNITUD 6.6, 266 KM AL SE DE... https://t.co/4yweuX2oA8",,Fri Aug 17 15:48:07 +0000 2018
half_hope,RT @beendarker: the sound of a tsunami warning but it’s coming from inside my head,the sound of a tsunami warning but it’s coming from inside my head,Fri Aug 17 15:44:52 +0000 2018
_evictful,RT @beendarker: the sound of a tsunami warning but it’s coming from inside my head,the sound of a tsunami warning but it’s coming from inside my head,Fri Aug 17 15:36:00 +0000 2018
movingaverages,"RT @marinaivanovsky: ""Tehran Official: 'Tsunami' of Poverty Bearing Down on Iran""
A municipal leader in the Iranian capital, Tehran, has is…","""Tehran Official: 'Tsunami' of Poverty Bearing Down on Iran""
A municipal leader in the Iranian capital, Tehran, has issued a stark warning about Iran's economic problems, saying a ""tsunami"" of poverty is bearing down on society. https://t.co/CV1iBr4O40 https://t.co/17NR6mTBrR",Fri Aug 17 14:26:31 +0000 2018
Elamoramigo,RT @sam_carrington1: Tsunami warning issued for Devon - and we've been struck by them BEFORE https://t.co/zRUi1HKIOz,Tsunami warning issued for Devon - and we've been struck by them BEFORE https://t.co/zRUi1HKIOz,Fri Aug 17 14:24:10 +0000 2018
AssiAntoine,"RT @EddeRoger: القدرة الشرائية للمستهلكين الإيرانيين إلى أدنى مستوياتها""
أن أسعار اللحوم الحمراء لدى متاجر القصابين تجاوزت 60 ألف تومان إير…","القدرة الشرائية للمستهلكين الإيرانيين إلى أدنى مستوياتها""
أن أسعار اللحوم الحمراء لدى متاجر القصابين تجاوزت 60 ألف تومان إيراني، 
وارتفعت أسعار لحوم الأغنام..وصلت قيمة الكيلو جرام  54 ألف وتخطت قيمة عبوة بيض التي تحتوى على 30 بيضة حاجز 12000تومان"" #ايران

 https://t.co/1p4IHgi5XT",Fri Aug 17 14:23:07 +0000 2018
marinaivanovsky,"RT @marinaivanovsky: ""Tehran Official: 'Tsunami' of Poverty Bearing Down on Iran""
A municipal leader in the Iranian capital, Tehran, has is…","""Tehran Official: 'Tsunami' of Poverty Bearing Down on Iran""
A municipal leader in the Iranian capital, Tehran, has issued a stark warning about Iran's economic problems, saying a ""tsunami"" of poverty is bearing down on society. https://t.co/CV1iBr4O40 https://t.co/17NR6mTBrR",Fri Aug 17 13:53:23 +0000 2018
marinaivanovsky,"""Tehran Official: 'Tsunami' of Poverty Bearing Down on Iran""
A municipal leader in the Iranian capital, Tehran, has issued a stark warning about Iran's economic problems, saying a ""tsunami"" of poverty is bearing down on society. https://t.co/CV1iBr4O40 https://t.co/17NR6mTBrR",,Fri Aug 17 13:51:51 +0000 2018
PurpleSkyzOOM,*2 Rivers Disappear France*6.6 EQ Hits Off Coast Of Japan*Italy Rocked 5.3 EQ*Tsunami Warning UK* https://t.co/ZGqF5h8juO,,Fri Aug 17 13:50:28 +0000 2018
rooftopdennis,https://t.co/LHfFvDeM4a,,Fri Aug 17 13:43:12 +0000 2018
cycleomc1,*2 Rivers Disappear France*6.6 EQ Hits Off Coast Of Japan*Italy Rocked 5.3 EQ*Tsunami Warning UK* https://t.co/IHWQeBHT5N,,Fri Aug 17 13:27:35 +0000 2018
shivashiva83,https://t.co/1iPT4t1Gzg,,Fri Aug 17 13:17:07 +0000 2018
The821_821,@jennk1975 🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊 tsunami warning!,,Fri Aug 17 12:39:26 +0000 2018
The821_821,@realhomomarcus 🌊🌊🌊🌊🌊🌊🌊🌊 tsunami warning!,,Fri Aug 17 12:35:31 +0000 2018
The821_821,@geemarie661 @1VoiceForMe Send out the Blue Tsunami warning now! 🌊🌊🌊🌊🌊🌊🌊🌊🌊,,Fri Aug 17 12:33:42 +0000 2018
dragonglass3661,RT @DOTArabic: حذر خبير اقتصادي من أن استمرار سياسة #النظام_الإيراني وبنكه المركزي بطبع أوراق مالية دون دعم الإنتاج المحلي سيؤدي إلى تهاوي…,"حذر خبير اقتصادي من أن استمرار سياسة #النظام_الإيراني وبنكه المركزي بطبع أوراق مالية دون دعم الإنتاج المحلي سيؤدي إلى تهاوي القدرة الشرائية للعملة المحلية بشكل متواصل
وأضاف أن السياسات المصرفية الحكومية تقيم سعرالعملة المحلية بشكل مصطنع أمام الدولار
#ايران
https://t.co/ScA8uDn78L",Fri Aug 17 12:27:28 +0000 2018
chelseadagger41,RT @GuyVerhoftwat: A new warning for #Brexit Britain. The seas will rise and literally consume the UK with wave after wave of tsunamis. Mil…,"A new warning for #Brexit Britain. The seas will rise and literally consume the UK with wave after wave of tsunamis. Millions will die. But it's not too late. You can still choose to remain in the EU with a #PeoplesVote . 

 https://t.co/BHvx1Bjt4n",Fri Aug 17 12:10:44 +0000 2018
memo19693,"RT @EddeRoger: القدرة الشرائية للمستهلكين الإيرانيين إلى أدنى مستوياتها""
أن أسعار اللحوم الحمراء لدى متاجر القصابين تجاوزت 60 ألف تومان إير…","القدرة الشرائية للمستهلكين الإيرانيين إلى أدنى مستوياتها""
أن أسعار اللحوم الحمراء لدى متاجر القصابين تجاوزت 60 ألف تومان إيراني، 
وارتفعت أسعار لحوم الأغنام..وصلت قيمة الكيلو جرام  54 ألف وتخطت قيمة عبوة بيض التي تحتوى على 30 بيضة حاجز 12000تومان"" #ايران

 https://t.co/1p4IHgi5XT",Fri Aug 17 11:55:33 +0000 2018
duparcdavid,"RT @EddeRoger: القدرة الشرائية للمستهلكين الإيرانيين إلى أدنى مستوياتها""
أن أسعار اللحوم الحمراء لدى متاجر القصابين تجاوزت 60 ألف تومان إير…","القدرة الشرائية للمستهلكين الإيرانيين إلى أدنى مستوياتها""
أن أسعار اللحوم الحمراء لدى متاجر القصابين تجاوزت 60 ألف تومان إيراني، 
وارتفعت أسعار لحوم الأغنام..وصلت قيمة الكيلو جرام  54 ألف وتخطت قيمة عبوة بيض التي تحتوى على 30 بيضة حاجز 12000تومان"" #ايران

 https://t.co/1p4IHgi5XT",Fri Aug 17 11:50:42 +0000 2018
climatemonitor_,TSUNAMI WARNING: Global warming to trigger devastating floods inland - https://t.co/mjwsxSyfXH #GoogleAlerts,,Fri Aug 17 11:34:48 +0000 2018
climatemonitor_,Tsunami warning: Coastal cities at risk of MEGA WAVES sparked by rising sea levels - https://t.co/6TYKu87iiK #GoogleAlerts,,Fri Aug 17 11:29:49 +0000 2018
mjgworldaware,"RT @EcoInternet3: #Climate change risks devastating tsunamis causing havoc across globe, experts warn: The Sun https://t.co/Hp5L0JvyBI #env…","#Climate change risks devastating tsunamis causing havoc across globe, experts warn: The Sun https://t.co/Hp5L0JvyBI #environment",Fri Aug 17 11:28:58 +0000 2018
_OricAL_,RT @GuyVerhoftwat: A new warning for #Brexit Britain. The seas will rise and literally consume the UK with wave after wave of tsunamis. Mil…,"A new warning for #Brexit Britain. The seas will rise and literally consume the UK with wave after wave of tsunamis. Millions will die. But it's not too late. You can still choose to remain in the EU with a #PeoplesVote . 

 https://t.co/BHvx1Bjt4n",Fri Aug 17 11:24:57 +0000 2018
sobihi,RT @DOTArabic: حذر خبير اقتصادي من أن استمرار سياسة #النظام_الإيراني وبنكه المركزي بطبع أوراق مالية دون دعم الإنتاج المحلي سيؤدي إلى تهاوي…,"حذر خبير اقتصادي من أن استمرار سياسة #النظام_الإيراني وبنكه المركزي بطبع أوراق مالية دون دعم الإنتاج المحلي سيؤدي إلى تهاوي القدرة الشرائية للعملة المحلية بشكل متواصل
وأضاف أن السياسات المصرفية الحكومية تقيم سعرالعملة المحلية بشكل مصطنع أمام الدولار
#ايران
https://t.co/ScA8uDn78L",Fri Aug 17 10:53:23 +0000 2018
AbdullahMMugrin,RT @DOTArabic: حذر خبير اقتصادي من أن استمرار سياسة #النظام_الإيراني وبنكه المركزي بطبع أوراق مالية دون دعم الإنتاج المحلي سيؤدي إلى تهاوي…,"حذر خبير اقتصادي من أن استمرار سياسة #النظام_الإيراني وبنكه المركزي بطبع أوراق مالية دون دعم الإنتاج المحلي سيؤدي إلى تهاوي القدرة الشرائية للعملة المحلية بشكل متواصل
وأضاف أن السياسات المصرفية الحكومية تقيم سعرالعملة المحلية بشكل مصطنع أمام الدولار
#ايران
https://t.co/ScA8uDn78L",Fri Aug 17 10:38:46 +0000 2018
Ellieujn,Indonesia lifts tsunami warning after quake Indonesia lifted a tsunami warning that was imposed after a m https://t.co/R4WGGR4dKE @ellieujn,,Fri Aug 17 10:31:50 +0000 2018
janemarie7650,RT @christian_aid: Climate change affects us all ☀️ Big tsunamis are predicted to rise &amp; destructive waves could even hit Cornwall &amp; Devon:…,Climate change affects us all ☀️ Big tsunamis are predicted to rise &amp; destructive waves could even hit Cornwall &amp; Devon: https://t.co/SFYB7FhKBL via @Daily_Express,Fri Aug 17 10:10:01 +0000 2018
teddyhuggy,RT @GuyVerhoftwat: A new warning for #Brexit Britain. The seas will rise and literally consume the UK with wave after wave of tsunamis. Mil…,"A new warning for #Brexit Britain. The seas will rise and literally consume the UK with wave after wave of tsunamis. Millions will die. But it's not too late. You can still choose to remain in the EU with a #PeoplesVote . 

 https://t.co/BHvx1Bjt4n",Fri Aug 17 10:05:01 +0000 2018
Gunderthswain,RT @GuyVerhoftwat: A new warning for #Brexit Britain. The seas will rise and literally consume the UK with wave after wave of tsunamis. Mil…,"A new warning for #Brexit Britain. The seas will rise and literally consume the UK with wave after wave of tsunamis. Millions will die. But it's not too late. You can still choose to remain in the EU with a #PeoplesVote . 

 https://t.co/BHvx1Bjt4n",Fri Aug 17 10:02:45 +0000 2018
jonw101961,RT @GuyVerhoftwat: A new warning for #Brexit Britain. The seas will rise and literally consume the UK with wave after wave of tsunamis. Mil…,"A new warning for #Brexit Britain. The seas will rise and literally consume the UK with wave after wave of tsunamis. Millions will die. But it's not too late. You can still choose to remain in the EU with a #PeoplesVote . 

 https://t.co/BHvx1Bjt4n",Fri Aug 17 10:02:26 +0000 2018
AnnBank41695841,RT @GuyVerhoftwat: A new warning for #Brexit Britain. The seas will rise and literally consume the UK with wave after wave of tsunamis. Mil…,"A new warning for #Brexit Britain. The seas will rise and literally consume the UK with wave after wave of tsunamis. Millions will die. But it's not too late. You can still choose to remain in the EU with a #PeoplesVote . 

 https://t.co/BHvx1Bjt4n",Fri Aug 17 09:58:13 +0000 2018
EUISSINKING,RT @GuyVerhoftwat: A new warning for #Brexit Britain. The seas will rise and literally consume the UK with wave after wave of tsunamis. Mil…,"A new warning for #Brexit Britain. The seas will rise and literally consume the UK with wave after wave of tsunamis. Millions will die. But it's not too late. You can still choose to remain in the EU with a #PeoplesVote . 

 https://t.co/BHvx1Bjt4n",Fri Aug 17 09:55:17 +0000 2018
su11y2004,RT @christian_aid: Climate change affects us all ☀️ Big tsunamis are predicted to rise &amp; destructive waves could even hit Cornwall &amp; Devon:…,Climate change affects us all ☀️ Big tsunamis are predicted to rise &amp; destructive waves could even hit Cornwall &amp; Devon: https://t.co/SFYB7FhKBL via @Daily_Express,Fri Aug 17 09:48:37 +0000 2018
colin_gillett,RT @christian_aid: Climate change affects us all ☀️ Big tsunamis are predicted to rise &amp; destructive waves could even hit Cornwall &amp; Devon:…,Climate change affects us all ☀️ Big tsunamis are predicted to rise &amp; destructive waves could even hit Cornwall &amp; Devon: https://t.co/SFYB7FhKBL via @Daily_Express,Fri Aug 17 09:48:18 +0000 2018
sam_carrington1,Tsunami warning issued for Devon - and we've been struck by them BEFORE https://t.co/zRUi1HKIOz,,Fri Aug 17 09:47:41 +0000 2018
christian_aid,Climate change affects us all ☀️ Big tsunamis are predicted to rise &amp; destructive waves could even hit Cornwall &amp; Devon: https://t.co/SFYB7FhKBL via @Daily_Express,,Fri Aug 17 09:47:10 +0000 2018
andrewliveca,"RT @EddeRoger: القدرة الشرائية للمستهلكين الإيرانيين إلى أدنى مستوياتها""
أن أسعار اللحوم الحمراء لدى متاجر القصابين تجاوزت 60 ألف تومان إير…","القدرة الشرائية للمستهلكين الإيرانيين إلى أدنى مستوياتها""
أن أسعار اللحوم الحمراء لدى متاجر القصابين تجاوزت 60 ألف تومان إيراني، 
وارتفعت أسعار لحوم الأغنام..وصلت قيمة الكيلو جرام  54 ألف وتخطت قيمة عبوة بيض التي تحتوى على 30 بيضة حاجز 12000تومان"" #ايران

 https://t.co/1p4IHgi5XT",Fri Aug 17 09:24:29 +0000 2018
Rootsey9,TSUNAMI WARNING DREAM | TIME TO COLLECT WATER! https://t.co/afy8sYBLx1 via @YouTube,,Fri Aug 17 09:21:00 +0000 2018
LebJud,"RT @EddeRoger: القدرة الشرائية للمستهلكين الإيرانيين إلى أدنى مستوياتها""
أن أسعار اللحوم الحمراء لدى متاجر القصابين تجاوزت 60 ألف تومان إير…","القدرة الشرائية للمستهلكين الإيرانيين إلى أدنى مستوياتها""
أن أسعار اللحوم الحمراء لدى متاجر القصابين تجاوزت 60 ألف تومان إيراني، 
وارتفعت أسعار لحوم الأغنام..وصلت قيمة الكيلو جرام  54 ألف وتخطت قيمة عبوة بيض التي تحتوى على 30 بيضة حاجز 12000تومان"" #ايران

 https://t.co/1p4IHgi5XT",Fri Aug 17 09:10:45 +0000 2018
LighteningBolt9,UK tsunami WARNING: Devon and Cornwall hit with alert - ‘worst-case prediction NOT ENOUGH' https://t.co/uZ5NiLOl47,,Fri Aug 17 08:56:27 +0000 2018
Azadi8110,"RT @IranNewsUpdate1: #Tehran Official: ""Tsunami"" of Poverty Is Hitting #Iran
A municipal leader from Tehran has issued a grim warning about…","#Tehran Official: ""Tsunami"" of Poverty Is Hitting #Iran
A municipal leader from Tehran has issued a grim warning about Iran's economic problems, claiming that a ""tsunami"" of poverty is crushing Iranian society. https://t.co/msSXNvTd9x #IranProtests https://t.co/Emfsq09cKE",Fri Aug 17 08:44:30 +0000 2018
carlosabounajem,RT @DOTArabic: حذر خبير اقتصادي من أن استمرار سياسة #النظام_الإيراني وبنكه المركزي بطبع أوراق مالية دون دعم الإنتاج المحلي سيؤدي إلى تهاوي…,"حذر خبير اقتصادي من أن استمرار سياسة #النظام_الإيراني وبنكه المركزي بطبع أوراق مالية دون دعم الإنتاج المحلي سيؤدي إلى تهاوي القدرة الشرائية للعملة المحلية بشكل متواصل
وأضاف أن السياسات المصرفية الحكومية تقيم سعرالعملة المحلية بشكل مصطنع أمام الدولار
#ايران
https://t.co/ScA8uDn78L",Fri Aug 17 08:17:50 +0000 2018
