RachBee09,RT @krisnoceda: UPDATE: 2 arrested for having firearms at Garin Regional Park in Hayward after police investigate reports of shooting in th…,UPDATE: 2 arrested for having firearms at Garin Regional Park in Hayward after police investigate reports of shooting in the area. The park was evacuated during investigation and no injuries reported. https://t.co/H3Slfu0zJe,Tue Aug 21 02:51:32 +0000 2018
krisnoceda,UPDATE: 2 arrested for having firearms at Garin Regional Park in Hayward after police investigate reports of shooting in the area. The park was evacuated during investigation and no injuries reported. https://t.co/H3Slfu0zJe,,Tue Aug 21 02:49:22 +0000 2018
asiatimesonline,"Bullets were fired at the embassy from a passing white car at 5:30 am, local time on Monday. https://t.co/vsh1akM5QC",,Tue Aug 21 00:55:00 +0000 2018
Dwightsrealnews,@nypost Update Missouri City Texas: The shooting I reported on early Monday morning turned out to be a woman who shot &amp; killed someone in a warehouse. Police moved in and she was shot... Cops unsure if they killed her or she killed herself... No other details at this time...,,Tue Aug 21 00:34:25 +0000 2018
kccrimefighter,RT @KCKPDChief: Officers working a shooting at 10th &amp; Laurel. Victim has reported non-life threatening injuries.,Officers working a shooting at 10th &amp; Laurel. Victim has reported non-life threatening injuries.,Tue Aug 21 00:21:18 +0000 2018
TheBaghdadPostE,"#BREAKING: A reported shooting at #London’s #Kingsbury tube station has left at least three people injured, according to The Sun. More details soon.",,Mon Aug 20 21:43:50 +0000 2018
OneJerseySchorr,#BREAKING: At least 3 people were injured after a reported shooting at #London’s #Kingsbury tube station.,,Mon Aug 20 21:41:35 +0000 2018
AlArabiya_Eng,"#BREAKING: A reported shooting at #London’s #Kingsbury tube station has left at least three people injured, according to The Sun. More details soon.

https://t.co/kR04xZO9sE https://t.co/4XxXhkPe33",,Mon Aug 20 21:38:34 +0000 2018
kmoxnews,RT @rbrandtraffic: EMS on scene of a reported shooting at Kingshighway and Delmar... @kmoxnews,EMS on scene of a reported shooting at Kingshighway and Delmar... @kmoxnews,Mon Aug 20 21:25:28 +0000 2018
KyleStucker,"Here's what we can confirm about the Rochester officer-involved shooting. @JohnDoyle603 at the scene. AG/@rochesterpolice to hold presser. There are other reports about the civilian who was shot, but we're waiting for official confirmation https://t.co/mdfeA0PX0O @FostersDailyDem",,Mon Aug 20 21:16:33 +0000 2018
rbrandtraffic,EMS on scene of a reported shooting at Kingshighway and Delmar... @kmoxnews,,Mon Aug 20 20:57:21 +0000 2018
MariSalazarNews,RT @TerriFurmanKLBK: One person taken to local hospital with serious injuries after reported shooting in 9000 block of Ave. P. @MariSalazar…,One person taken to local hospital with serious injuries after reported shooting in 9000 block of Ave. P. @MariSalazarNews will have more on what happened tonight at 6. @KLBKNews,Mon Aug 20 20:46:20 +0000 2018
TerriFurmanKLBK,One person taken to local hospital with serious injuries after reported shooting in 9000 block of Ave. P. @MariSalazarNews will have more on what happened tonight at 6. @KLBKNews,,Mon Aug 20 20:21:29 +0000 2018
Shermanbot,"Shots fired at US embassy in Turkey as row escalates. Several gunshots were fired at the United States' embassy in  Ankara, Turkey, in a drive-by shooting on Monday. There are no reported  casualties and the shots hit a security cabin window https://t.co/uEVdJhkvwa",,Mon Aug 20 18:54:39 +0000 2018
KCKPDChief,Officers working a shooting at 10th &amp; Laurel. Victim has reported non-life threatening injuries.,,Mon Aug 20 18:27:46 +0000 2018
bulldoghill,"Turkish authorities on Monday responded to a drive-by shooting at the U.S. Embassy in Ankara amid increased tensions between the two countries over the detained American pastor, Reuters reported. https://t.co/T0VwcbtAls",,Mon Aug 20 17:26:29 +0000 2018
timesofiraq,RT @chicagotribune: Shots were fired from a moving car at the U.S. Embassy in Turkey before dawn on Monday. The attack comes during heighte…,"Shots were fired from a moving car at the U.S. Embassy in Turkey before dawn on Monday. The attack comes during heightened tensions between the two NATO allies.

No injuries were reported: https://t.co/1q44ntfKXA https://t.co/hDyhngXvFy",Mon Aug 20 17:20:26 +0000 2018
GrahamAgencyUK,"A Housekeeper Prevented a Mass Shooting at Mandalay Bay in 2014

Thanks to the housekeeper, the guest was reported and later sentenced to a 40-month prison stint.

https://t.co/Lv3lvvxQ3s

#DomesticStaff #HouseKeeper #DomesticRecruitment https://t.co/ZUGvyxqHX7",,Mon Aug 20 16:31:05 +0000 2018
chicagotribune,"Shots were fired from a moving car at the U.S. Embassy in Turkey before dawn on Monday. The attack comes during heightened tensions between the two NATO allies.

No injuries were reported: https://t.co/1q44ntfKXA https://t.co/hDyhngXvFy",,Mon Aug 20 16:07:02 +0000 2018
tlsg99,RT @SputnikInt: At least 4 gunshots were reportedly heard in front of Gate 6 of the #US Embassy near the security officer's cabin. No injur…,At least 4 gunshots were reportedly heard in front of Gate 6 of the #US Embassy near the security officer's cabin. No injuries have been reported so far https://t.co/ReJfSoRvI6 #Turkey https://t.co/jXREtC9r13,Mon Aug 20 15:34:03 +0000 2018
DeLoachJW,"@Mstewable @hotrod607 @rememberruss @molratty @politicalelle When we lived in DC, we were constantly harassed by people b/c, as homeschoolers, we were always taking breaks in the park, climbing trees, playing lax/soccer/etc. Our angry lib neighbor reported a drive-by shooting at their house b/c birthday party kids were shooting airsoft.",,Mon Aug 20 15:07:22 +0000 2018
HmetwnDirectory,"Woman dies after killing 1, injuring 1 at Missouri City warehouse, police say

The shooting was reported just after 2 a.m. at the Ben E. Keith Foods distribution center on Cravens Road near South Gessner... https://t.co/ldbnS9hk6A",,Mon Aug 20 15:00:03 +0000 2018
Daily_Press,Shots fired at gate of U.S. Embassy in Turkey; no injuries reported https://t.co/3KpV5TJLnc https://t.co/6F1XGIxqSN,,Mon Aug 20 13:09:21 +0000 2018
baltsunworld,Shots fired at gate of U.S. Embassy in Turkey; no injuries reported https://t.co/Jaa4zTbncI,,Mon Aug 20 12:27:11 +0000 2018
AmmanAmal,"RT @RandaHabib: An unidentified person fired shots at US Embassy in Ankara at around 5 am local time, CNN Turk reported. The fires were rep…","An unidentified person fired shots at US Embassy in Ankara at around 5 am local time, CNN Turk reported. The fires were reportedly shot from a white vehicle, however, the license plate could not be determined
#Turkey #USA  https://t.co/rCWxZt0jUs",Mon Aug 20 12:20:24 +0000 2018
flipmydick,RT @TempleUniv: TUalert: Shooting reported at 3100 block of Park Ave. near Health Sciences Center Campus. Use caution. Avoid the area. Poli…,TUalert: Shooting reported at 3100 block of Park Ave. near Health Sciences Center Campus. Use caution. Avoid the area. Police are responding.,Mon Aug 20 10:24:02 +0000 2018
FloridaManRobot,"RT @ajc: A Florida man faces a first-degree murder charge after allegedly firing a shot at his girlfriend, fleeing the scene, then returnin…","A Florida man faces a first-degree murder charge after allegedly firing a shot at his girlfriend, fleeing the scene, then returning and shooting her a number of times, The Tampa Bay Times reported. https://t.co/of6DW0cSvN",Mon Aug 20 08:51:05 +0000 2018
ajc,"A Florida man faces a first-degree murder charge after allegedly firing a shot at his girlfriend, fleeing the scene, then returning and shooting her a number of times, The Tampa Bay Times reported. https://t.co/of6DW0cSvN",,Mon Aug 20 08:27:01 +0000 2018
AMSidwell,Shooting reported on Dick Gregory near Cote Brilliante overnight. Few details at this point. Stay with @ksdknews #TISL more info this morning. https://t.co/nBPORny7oN,,Mon Aug 20 08:02:40 +0000 2018
CTimesmag,"JUST IN: Turkish authorities on Monday responded to a drive-by shooting at the U.S. embassy in Ankara amid increased tensions between the two countries over the detained American pastor, Reuters reported. No one has been hurt. https://t.co/wwhfvDQPCX",,Mon Aug 20 07:32:30 +0000 2018
Rocketnews1,"Turkey: Shots fired at US embassy in Ankara amid deepening row | No casualties reported after assailants fire shots at window in a security cabin in drive-by shooting, police say.
 | https://t.co/T55jmu90HR",,Mon Aug 20 07:16:11 +0000 2018
connieglbert,"Drive-by shooting at US embassy in Turkish capital, no casualties: report Turkish authorities on Monday responded to a drive-by shooting at the U.S. embassy in Ankara amid increased tensions between the two countries over the detained American pastor, Reuters reported. …",,Mon Aug 20 07:02:54 +0000 2018
Kataeb_Eng,"No casualties reported after assailants fire shots at window in a security cabin in drive-by shooting, police say

https://t.co/3tObOidA0p",,Mon Aug 20 06:54:26 +0000 2018
ultrascanhumint,"Turkey: Shots fired at US embassy in Ankara amid deepening row: No casualties reported after assailants fire shots at window in a security cabin in drive-by shooting, police say. https://t.co/K1D5GJs7VH",,Mon Aug 20 06:22:08 +0000 2018
cahulaan,"Turkey: Shots fired at US embassy in Ankara amid deepening row: No casualties reported after assailants fire shots at window in a security cabin in drive-by shooting, police say. https://t.co/FA7ELlXaNn https://t.co/GzwuLGNzeu",,Mon Aug 20 06:18:06 +0000 2018
RandaHabib,"An unidentified person fired shots at US Embassy in Ankara at around 5 am local time, CNN Turk reported. The fires were reportedly shot from a white vehicle, however, the license plate could not be determined
#Turkey #USA  https://t.co/rCWxZt0jUs",,Mon Aug 20 06:09:39 +0000 2018
ShantSD,RT @_esaliba: Turkey: Shots fired at US embassy in Ankara amid deepening https://t.co/SBuvla7MOk casualties reported after assailants fire…,"Turkey: Shots fired at US embassy in Ankara amid deepening https://t.co/SBuvla7MOk casualties reported after assailants fire shots at window in a security cabin in drive-by shooting, police say.",Mon Aug 20 06:09:29 +0000 2018
_esaliba,"Turkey: Shots fired at US embassy in Ankara amid deepening https://t.co/SBuvla7MOk casualties reported after assailants fire shots at window in a security cabin in drive-by shooting, police say.",,Mon Aug 20 06:06:20 +0000 2018
YakimaCoGOP,"Drive-by shooting at US embassy in Turkish capital, no casualties reported https://t.co/OpGjOmjya6",,Mon Aug 20 06:03:02 +0000 2018
WeAreOne_Q,"Drive-by shooting at the US embassy in Turkey. No casualties reported. 

To all, stay safe and God bless. 

#QAnon #WWG1WGA",,Mon Aug 20 06:02:25 +0000 2018
24_7_News,"Drive-by shooting reported at U.S. embassy in Ankara, #Turkey. It's not believed that there were any casualties",,Mon Aug 20 06:02:08 +0000 2018
DiegoCupolo,"Shots fired at the US embassy in #Ankara. At 5 am this morning, a drive-by shooting took place, hitting a window of an exterior security kiosk. No injuries reported. https://t.co/2tjrtKyAMV",,Mon Aug 20 05:41:03 +0000 2018
SeattlePDG3,"Beat:G3, DRIVE BY SHOOTING (NO INJURIES) at 23 AV S / S JUDKINS ST reported on 8/19/2018 10:02 PM, Call# 18000309490",,Mon Aug 20 05:27:22 +0000 2018
BlackWidow1928,"If this👇report is true:

💥WHAT were Donna Brazil &amp; DC Mayor Muriel Bowser doing at SAME hospital Seth Rich was taken 2 after he was shot?
💥WHO told them about the shooting so soon after?
💥Was Seth MORE than mid-level staff the way media &amp; DNC reported?

#SethRich #Corruption https://t.co/T7uxogS8BW",,Mon Aug 20 05:24:38 +0000 2018
TempleUniv,TUalert: Shooting reported at 3100 block of Park Ave. near Health Sciences Center Campus. Use caution. Avoid the area. Police are responding.,,Mon Aug 20 05:09:18 +0000 2018
SputnikInt,At least 4 gunshots were reportedly heard in front of Gate 6 of the #US Embassy near the security officer's cabin. No injuries have been reported so far https://t.co/ReJfSoRvI6 #Turkey https://t.co/jXREtC9r13,,Mon Aug 20 04:59:48 +0000 2018
McElroyMarra,"RT @AlBoeNEWS: Injuries reported from shooting at high school football game overnight
READ MORE: https://t.co/mIkc1PSGqj","Injuries reported from shooting at high school football game overnight
READ MORE: https://t.co/mIkc1PSGqj",Mon Aug 20 01:34:26 +0000 2018
Alecarrr3,RT @kfdmnews: BREAKING: BPD at scene of another reported shooting Saturday night. This one is in the 4100 block of Maida. Peyton Toups sent…,BREAKING: BPD at scene of another reported shooting Saturday night. This one is in the 4100 block of Maida. Peyton Toups sent us this picture. https://t.co/RPh0F3RTTd,Mon Aug 20 00:25:14 +0000 2018
GRicekcstar,RT @Ian__Cummings: A shooting has left one person dead this afternoon at 14th Street and White Avenue in east Kansas City. It was reported…,A shooting has left one person dead this afternoon at 14th Street and White Avenue in east Kansas City. It was reported shortly after 3 p.m. and KCPD is investigating. @KCStar reporter @robertsonkcstar will update us from the scene.,Sun Aug 19 21:37:17 +0000 2018
Ian__Cummings,A shooting has left one person dead this afternoon at 14th Street and White Avenue in east Kansas City. It was reported shortly after 3 p.m. and KCPD is investigating. @KCStar reporter @robertsonkcstar will update us from the scene.,,Sun Aug 19 21:23:14 +0000 2018
AirborneChick,"@OhNoSheTwitnt @CutlerTamayo @jack is making a poor attempt at appeasement. Theres NOTHING ""left-leaning"" in Twitter supports decisions on reported content. Fake news, Q Anon crap, slander of mass shooting victims - it ALL gets a free pass.",,Sun Aug 19 21:01:52 +0000 2018
CountyErath,Deputies and EMS have paged to Camel Stop RV Park on US377 between Stephenville and Dublin for a reported shooting. Units are on the scene at this time.,,Sun Aug 19 18:36:05 +0000 2018
allmostanything,"RT @MyNBC5: 'When will it stop?' 2 injured, 1 critically in shooting at Florida high school football game https://t.co/KTUQtoZTu9 https://t…","'When will it stop?' 2 injured, 1 critically in shooting at Florida high school football game https://t.co/KTUQtoZTu9 https://t.co/1vPnqjKav7",Sun Aug 19 17:00:17 +0000 2018
TechGuruGJ,"@SophiaHelwani @NBCNews @NBCNewsTHINK Unfortunate there were injuries, but luckily no deaths.

Tell me again how knives are more dangerous...
https://t.co/irLYutOJQ7",,Sun Aug 19 16:20:18 +0000 2018
rareartpvp,Injuries Reported After Shooting at High School Football Game Overnight #florida #violence  https://t.co/svDXxQzLAR via @AlBoeNEWS,,Sun Aug 19 12:30:37 +0000 2018
jng_investments,"'When will it stop?' 2 injured, 1 critically in shooting at Florida high school football game - WCVB Boston https://t.co/qzGQcrDBtg",,Sun Aug 19 12:16:26 +0000 2018
WMUR9,"'When will it stop?' 2 injured, 1 critically in shooting at Florida high school football game https://t.co/7G4liO2yaW https://t.co/Rmh7SARQg3",,Sun Aug 19 11:00:35 +0000 2018
JComm_NewsFeeds,"Drive-by shooting in Tel Aviv - suspect still at large: No casualties have been reported but the motives of the shooting are said to be criminal, according to Israel Police. https://t.co/4qe5npLTqi JPost https://t.co/HiHJW3c0FS",,Sun Aug 19 09:40:05 +0000 2018
MyNBC5,"'When will it stop?' 2 injured, 1 critically in shooting at Florida high school football game https://t.co/8k2s95Lgjl https://t.co/VfhqZ3oxta",,Sun Aug 19 09:30:32 +0000 2018
WJCLNews,"'When will it stop?' 2 injured, 1 critically in shooting at Florida high school football game https://t.co/rahLJfrkDZ https://t.co/EcVqPFwdqn",,Sun Aug 19 08:30:29 +0000 2018
AllNewsNetUS,Two seriously injured in driveby shooting at Berkeley's San Pablo Park https://t.co/w0NyGYZBUE,,Sun Aug 19 07:42:19 +0000 2018
LloydZiel,"'When will it stop?' 2 injured, 1 critically in shooting at Florida high school football game https://t.co/FLpzaW7Hth https://t.co/BMFej4E22J",,Sun Aug 19 07:05:35 +0000 2018
AlBoeNEWS,"Injuries reported from shooting at high school football game overnight
READ MORE: https://t.co/mIkc1PSGqj",,Sun Aug 19 04:55:01 +0000 2018
pbernard16046,"RT @KarenKanePG: One day after killing, fire breaks out at same bar. https://t.co/ZAbziJfyTA","One day after killing, fire breaks out at same bar. https://t.co/ZAbziJfyTA",Sun Aug 19 04:13:12 +0000 2018
WJCLNews,"'When will it stop?' 2 injured, 1 critically in shooting at Florida high school football game https://t.co/c11r7QJCZC https://t.co/7NoKnBH3eU",,Sun Aug 19 04:00:33 +0000 2018
igb,RT @jilltucker: Two seriously injured in driveby shooting at Berkeley's San Pablo Park https://t.co/mfV109rfJ8,Two seriously injured in driveby shooting at Berkeley's San Pablo Park https://t.co/mfV109rfJ8,Sun Aug 19 03:05:51 +0000 2018
hunt_Rob,RT @StuHirsch: Double shooting reported: Follow @_TraciMiller at the scene of a reported double shooting in the 800 block of 12th St. In An…,Double shooting reported: Follow @_TraciMiller at the scene of a reported double shooting in the 800 block of 12th St. In Anderson.,Sun Aug 19 02:51:37 +0000 2018
StuHirsch,Double shooting reported: Follow @_TraciMiller at the scene of a reported double shooting in the 800 block of 12th St. In Anderson.,,Sun Aug 19 02:49:59 +0000 2018
jilltucker,Two seriously injured in driveby shooting at Berkeley's San Pablo Park https://t.co/mfV109rfJ8,,Sun Aug 19 02:25:49 +0000 2018
nerdiegaga,RT @julianahernz: I’m here at 15th Ave and Sunland Ave in Phoenix where another shooting involving a police officer has occurred. Suspect h…,I’m here at 15th Ave and Sunland Ave in Phoenix where another shooting involving a police officer has occurred. Suspect has been pronounced dead at the scene. No injury to the officer has been reported. More information can be found @azcentral,Sun Aug 19 02:21:10 +0000 2018
julianahernz,I’m here at 15th Ave and Sunland Ave in Phoenix where another shooting involving a police officer has occurred. Suspect has been pronounced dead at the scene. No injury to the officer has been reported. More information can be found @azcentral,,Sun Aug 19 01:53:20 +0000 2018
twtbawbags,"RT @AlBoeNEWS: DEVELOPING: Injuries reported from shooting at high school football game overnight
READ MORE: https://t.co/qEJW0W8GYy","DEVELOPING: Injuries reported from shooting at high school football game overnight
READ MORE: https://t.co/qEJW0W8GYy",Sun Aug 19 00:55:57 +0000 2018
So_Amazing_2See,RT @Columbus_MS_PD: CPD investigating an incident reported as an accidental shooting at Eveningside Apartments in Columbus. The victim rece…,"CPD investigating an incident reported as an accidental shooting at Eveningside Apartments in Columbus. The victim received what is  believed to be a non-life-threatening injury close to 5 p.m. on  Saturday.
The victim is being treated at Baptist Memorial Hospital in Columbus.",Sun Aug 19 00:16:48 +0000 2018
MyNBC5,"'When will it stop?' 2 injured, 1 critically in shooting at Florida high school football game https://t.co/KTUQtoZTu9 https://t.co/1vPnqjKav7",,Sun Aug 19 00:00:17 +0000 2018
WJCLNews,"'When will it stop?' 2 injured, 1 critically in shooting at Florida high school football game https://t.co/0Q5IjhCNvX https://t.co/0tMT1P0WWT",,Sat Aug 18 23:30:28 +0000 2018
Columbus_MS_PD,"CPD investigating an incident reported as an accidental shooting at Eveningside Apartments in Columbus. The victim received what is  believed to be a non-life-threatening injury close to 5 p.m. on  Saturday.
The victim is being treated at Baptist Memorial Hospital in Columbus.",,Sat Aug 18 23:09:03 +0000 2018
Firefox841,"RT @WMUR9: 'When will it stop?' 2 injured, 1 critically in shooting at Florida high school football game https://t.co/5hhXRB3NyY https://t.…","'When will it stop?' 2 injured, 1 critically in shooting at Florida high school football game https://t.co/5hhXRB3NyY https://t.co/ZiXr31hsDE",Sat Aug 18 22:45:48 +0000 2018
WLKY,"'When will it stop?' 2 injured, 1 critically in shooting at Florida high school football game https://t.co/uUc5G66sRD https://t.co/VBdoi97cbG",,Sat Aug 18 22:45:17 +0000 2018
WVTM13,"'When will it stop?' 2 injured, 1 critically in shooting at Florida high school football game https://t.co/sMcRQfgQvU https://t.co/3y5XHkb0YG",,Sat Aug 18 22:30:18 +0000 2018
WMUR9,"'When will it stop?' 2 injured, 1 critically in shooting at Florida high school football game https://t.co/5hhXRB3NyY https://t.co/ZiXr31hsDE",,Sat Aug 18 22:04:12 +0000 2018
AlBoeNEWS,"DEVELOPING: Injuries reported from shooting at high school football game overnight
READ MORE: https://t.co/qEJW0W8GYy",,Sat Aug 18 21:34:04 +0000 2018
WLWT,"'When will it stop?' 2 injured, 1 critically in shooting at Florida high school football game https://t.co/mWZydNDQWi https://t.co/cK3M2uxUzK",,Sat Aug 18 20:50:01 +0000 2018
